domain,temp_diurnal_range,precip_seasonality,solar_radiation,soil_pH
AF,2.58438847005017,2.21411085210795,0.0429650196995386,0.003433389334639
AF,0.00907001060923524,0.772488304220818,0.000800232088363455,0.000267409458026612
AF,0.74146876620892,0.0345055344235711,0.169954471344373,0.22635822996203
AF,0.563059958444132,0.0003970669162652,0.302402149346395,0.195279047367375
AF,2.69304198402645,2.10239052059987,0.0308473700302608,0.00137880228628771
AF,0.732425940427126,0.319949542568424,0.21578745263538,0.250425711378472
AF,0.107743485633914,0.000468424893527407,0.323601245679805,0.140302406618229
AF,4.72580169025488,2.61703663258281,0.174954641465502,0.0477108805350994
AF,-0.00456802241681997,0.873684295528749,0.0935763700371909,0.0917183236827776
AF,-1.88580064286346e-05,0.865338773755135,0.388300794012908,0.138949403716274
AF,0.217573762639378,1.03095052632244,0.041731079058369,0.151889706865185
AF,0.0617296970156297,0.00101544891720191,0.309582012794891,0.0914925363778788
AF,0.172759090460379,0.529037342842745,3.87803527937772e-05,0.120709867127587
out,3.06822313901864,0.000660259110919573,1.12094987743871,0.836410703447234
out,2.46172660790576,0.0178951265217638,1.35350319551224,0.356135342808045
AF,2.65059974275166,0.26273518231645,0.493149634848061,-0.000788500818863555
AF,2.71850732879133,0.00360337565297843,0.768089977815352,0.00211065801067256
AF,0.0168259994646779,0.534722611467277,0.267596984201155,0.20972493355632
AF,0.0325913057275638,1.04009682524021,0.0698001039313862,0.148131204694319
out,0.333899397381147,0.351124332607836,0.144140821183893,0.303654414674423
AF,0.56688354501913,0.351788001067598,0.421629641576606,0.417990304259135
AF,0.495719674265067,0.0573586424837926,0.180766098838397,0.0103193646494481
AF,0.27981993395756,0.0301448588164402,0.219988593729134,0.00710257651000824
AF,0.582177891319122,0.00259796365119276,0.318501805899245,0.433627593507306
AF,0.106040290731626,0.0231852173193393,0.2537939675534,0.199282624317561
AF,0.442818698152788,0.0832721431661455,0.80198074471427,0.161989648134694
AF,0.00179315260130714,0.114310133353126,0.646606337300527,0.335740488829624
AF,1.13853253413524,0.108259590224118,0.128389345071954,0.180010293509569
AF,1.68621292646511,0.761736942022685,1.7027482817976,0.440526186038455
AF,3.89322323588237,1.02600460015699,0.231795288438731,0.531696702209516
AF,0.997559606400196,0.138123058124337,0.0968986222556301,0.207431083811982
AF,0.0091620495838132,0.9782941217591,1.21641839175411,0.375655940381205
AF,2.19474736229883,1.02305044446074,1.14266825412538,0.430485259068889
AF,0.697719882109898,0.447744942732863,1.22210022392875,0.185527845041382
AF,2.34203329410315,1.57000043488507,0.0396995278562415,0.0532976667348428
AF,1.06295024868909,1.09674258135819,1.64392309170999,0.463917947324995
AF,0.638252573376343,1.88144098646776,1.07690986264277,0.462095759345082
AF,0.111580835337156,-0.000102438924570246,0.313735629077632,0.272989267315907
AF,0.0578777298252755,0.596128228209434,0.0764786728633494,0.0225815711160917
AF,0.036557680866988,0.00803700931740016,0.164529681904996,0.377384594568648
AF,1.58751149022232,1.21200537185493,1.21136447782122,0.422125024180119
AF,2.83861783936436,1.69017412517267,0.059076131777132,0.0258144234297328
AF,0.18775235665676,0.327422929220611,0.64456960854116,0.323812603867121
AF,0.0502856091882525,0.191888718485316,0.358701229614413,0.162958326410176
AF,0.701967547019438,2.03145750502122,0.88108311163092,0.355182018151797
AF,0.107743485633914,2.64615004168176,0.267878088247938,0.119286182801909
AF,0.204127543485471,1.59270762683071,0.828604612088642,0.282797737430967
AF,1.46673045432686,1.39571004904626,1.20030170307973,0.428074856231415
AF,0.253246222407481,1.04582899438364,0.926117756821857,0.309224245636164
AF,0.00531523967545334,0.854026148219076,0.176339902246982,0.169844911437367
AF,1.93581872348407,0.310607416223204,1.50433186249722,0.411265350283341
AF,0.376847006439438,1.7076849854184,0.0340084472936564,0.0511181509052872
AF,3.02748016032379,0.377170499587415,1.53930619931624,0.356741783329647
AF,2.09669580668609,0.711801727095442,1.6813139001647,0.479317992040609
AF,1.42172997991658,0.886628097803732,1.84703102753763,0.468442019765983
AF,0.0668461632866178,2.32191609534678,1.78655803014677,0.517626387877103
AF,0.0823504050745116,1.86912645792194,1.35792544726925,0.522868122976862
AF,0.109446680536203,1.1876252676437,0.970787967373691,0.309001422039328
AF,0.672652981464104,0.105968583692396,0.538326897136146,0.458189993162882
AF,0.310217232082637,0.000571461659348987,0.543123034027968,0.102561041413693
AF,0.0824007197027314,2.49538666448709,1.18015887722655,0.371349846894355
AF,0.474050389818705,1.90607004355939,1.02826439202787,0.355280898051505
AF,0.013669924609475,1.9122273078323,0.659822392273824,0.312733711407074
AF,2.93129424225441e-05,0.973898567203352,0.70596144568766,0.422051661296561
AF,0.339971531141779,1.29210372590569,1.10070543603367,0.192375501170695
AF,2.44687698463268,3.03807741599008,0.848032575119518,0.446501632116193
AF,1.13853253413524,0.956316348980362,1.16215397714121,0.447853290999171
AF,0.043965723554855,0.525762876288827,0.116788659403784,0.0330267970258754
AF,0.0749449410276418,2.03145750502122,1.52230574437389,0.519579866775075
AF,0.49210812685734,1.7076849854184,1.2356111205909,0.495504607108036
AF,3.55542290840696,1.67266326492695,0.762041780748314,0.370561562287775
AF,0.250694870836109,1.87528372219485,1.61892544840769,0.28918784588559
AF,0.00246496724422644,2.18755992987032,0.272532924067123,0.299921272279518
AF,0.330937730603476,1.03552367578132,0.028957823944611,0.123666955126995
AF,0.944050039042591,0.223013435805861,1.4298923303251,0.541005267208099
AF,0.0502856091882525,0.154558264253025,0.10444713721453,0.141181789263561
out,2.81251637709767,0.545409675612336,1.56079693567083,0.421737195252027
out,0.823439752929678,2.79363895232251,0.377610790873877,0.109448999835516
AF,1.9646835764894,0.773482206830432,1.6376007507939,0.363158714091019
AF,0.000713601393086434,0.163650644667848,0.502167533693639,0.404974345402422
AF,2.99692292630264,0.300712658584188,1.56807934683306,0.336000445773098
AF,0.0301483349000097,0.0386391740526785,0.119080121502164,0.118504715407306
AF,0.0130505838385312,0.233223058438428,0.256876169408092,0.0974388235347146
AF,0.164305050026029,0.302511640379987,0.385067871156465,0.325039270879751
AF,0.768226990669784,3.03807741599008,0.541486516832828,0.176753031289355
AF,2.07441104943028,0.704291861414609,1.83073937782984,0.493773440737378
AF,0.21816341791008,2.89937961446083,0.418056441192728,0.328583171453617
AF,0.378652119918665,1.481573998535,1.31015268789008,0.336446116483772
AF,0.974624968514331,1.44391843320496,1.53861434410236,0.408291849627513
AF,0.0180844713400601,1.53674042411077,0.0305142328278585,0.00430258656548535
AF,0.00830012978648639,1.36956823511787,0.054657009831492,-0.00192448259740676
AF,0.20404454531877,1.23166961065275,0.116662039409557,0.0136056047250757
AF,0.851470212394167,1.19250128848595,1.50039956817638,0.343242294979764
AF,2.4294691282241,0.9782941217591,1.18220662886942,0.402090402603936
AF,0.0408057807381562,2.73413089069395,0.35424454152235,0.367610778096977
AF,0.00114327197125124,0.116961417666021,0.306298330156812,0.333487754344088
AF,0.179243263709437,2.89937961446083,0.550594667484389,0.346641556434149
AF,0.157546453006589,1.80251763892178,0.712310268414957,0.233679401785564
AF,0.339971531141779,2.79363895232251,0.534222280028987,0.351345434417206
AF,0.130733176032753,2.89937961446083,0.428470588076543,0.353715051065042
AF,0.130733176032753,2.30152243738207,1.34939427700968,0.526378374644729
AF,0.130707809020022,0.228881422385634,0.28394135186582,0.146113253321886
AF,0.754847878439352,2.77876193691537,0.425082116438769,0.17524023560746
AF,0.00138283739500853,1.71352193883365,0.608095427079285,0.145734843352285
AF,1.74585786654533,2.78620044461894,0.799921910884853,0.309734123667522
out,0.160097804577962,3.00704214174514,0.13432452933573,0.316930296951318
AF,2.32632863259686,0.305660037403696,1.50738725723909,0.388704511698856
AF,0.000767364585560608,0.710849103754559,0.168127092013233,0.190951982265728
AF,0.107743485633914,0.353775616920731,0.502427002461337,0.332230976024709
AF,-0.0126035767602509,0.0017258285297666,0.148136420242896,0.318118705145776
AF,0.151623989374504,1.0446699746991,0.289047175727553,0.101659203766163
AF,0.00723993395013187,0.633230839433666,0.533996032931378,0.213325055699147
AF,0.00531523967545334,0.640935739491949,0.207272230939054,0.223475370489948
AF,4.22931623951702,0.704291861414609,0.686042881927894,0.3963948205567
AF,2.15872884482257,0.302832963792549,0.944397467205921,0.486960964669782
AF,0.00268388797561894,2.33551186732326,1.52066426649276,0.419954083466615
AF,0.551589198719139,1.71352193883365,1.64159860648582,0.330298203515371
AF,1.06295024868909,1.0321618644299,1.65599868597361,0.433519164597768
AF,3.10472140204572,0.34125262171325,1.37876244879963,0.741134696508113
AF,3.20487958620293,1.0549404143528,1.02175191487849,0.320105562602479
AF,0.00312172943840394,0.882189972731195,0.183150784243628,0.189495196835624
AF,0.0325913057275638,0.538014517495503,0.246272673689325,0.172193564723013
AF,0.140215163726605,1.03095052632244,0.325177562751177,0.0455129287954337
AF,-1.88580064286346e-05,0.0755398803413681,0.0742752796685518,0.158650257963736
AF,0.0566123763857716,0.375973070901378,0.106243161000245,0.0612346114413593
AF,0.61849852299954,1.70184803200316,1.47274876071819,0.351149219412045
AF,0.155851009591679,0.753906765484186,0.0968543421816025,0.00997743735884635
AF,0.330937730603476,0.883353631249814,0.00631897942285751,0.0576601171213134
AF,0.206370094594628,0.432974164251601,-0.00289524136507873,0.118000197583433
AF,0.47757120313674,1.86912645792194,0.00610400152224407,0.159145444228239
AF,0.0823504050745116,0.753906765484186,0.121130365391386,0.044306601307622
AF,-2.57395705502316e-05,0.141035450333837,0.493336203874999,0.347253143239807
AF,0.325014397048133,1.45998789459119,0.00853095916319698,0.111209931291877
AF,0.10937443189512,0.700536928574192,0.096604450949626,0.0173477145674347
AF,0.136412221843972,0.435928319947853,0.157315359634702,0.0610832582097661
AF,0.0591714638801357,0.120021810288153,0.35404478790815,0.567947838570633
AF,0.100927273024892,0.354421845906184,0.110836505375133,0.126879343896869
AF,0.00115144285587144,0.0581923756845301,0.141156431866937,0.168478402853413
AF,0.545857259638703,1.32735695980325,1.19975799638989,0.34547053094812
AF,0.473973418857256,2.21314991953495,0.0167632728275706,0.0547248132677898
AF,0.0867825828948358,0.585824362261182,0.0942371637862242,0.0549428829329339
AF,0.00656682998671397,0.267362250278293,-0.00012415535333008,0.0592484403190541
AF,2.24313783009471e-05,0.0404183232441476,0.227557169833526,0.120643201380597
AF,0.728089653978488,0.111285103897633,0.823923787539517,0.0829204542885972
AF,1.65989254346703,0.269675784259214,1.45132036412546,0.421333065099976
AF,0.488496579449613,0.16051153929234,1.59480535693714,0.139690909641552
AF,0.684976887381279,1.63244521273558,1.58694984789113,0.299141377932093
AF,0.0258731437339836,1.06860754430654,1.22903242049244,0.285376516905213
AF,1.94197474089905,0.190481244118438,0.109000067035603,0.108970331998614
AF,2.12598473802597,0.462675876642958,1.00596288494147,0.452204986182564
AF,3.15034423082957,0.335984932036076,1.59325201943498,0.393553722716803
AF,2.87590564260248,0.314141258237139,1.48619657643183,0.426908484129827
AF,1.25678286315168,0.575520496312929,1.62572242752758,0.349635159493095
AF,0.536294852419147,0.00999679216606057,0.257808445028372,0.314442104039488
AF,0.013669924609475,0.0003970669162652,0.241448488262988,0.303614101031329
AF,0.331045241424037,0.484476054518555,1.33717864765066,0.301258213860532
AF,4.21446386361829,1.17787322595921,0.324735799245052,0.0370214811581914
AF,3.88303847428925,0.969503012647605,0.859559800986665,0.307850147191509
AF,1.03641094495962,1.4492749203337,1.31320295625449,0.366721864570762
AF,1.78668593615624e-06,0.857153407410354,0.424931808783334,0.130246842634528
AF,0.0578777298252755,0.598710224863074,0.244058020461293,0.181005222729119
AF,4.46101165196187,1.63812201072199,0.303291684283246,0.0972754129281565
AF,0.638676651710884,1.62676841474917,1.61355046201712,0.310407378396002
out,0.00334065016979644,0.899201327136088,0.172628920334338,0.0418329977287766
AF,0.832783239417841,0.896059828630558,0.00112385946730232,0.04404736012364
AF,0.439419189912332,0.0602953587057367,0.207229071696095,-0.00465217507431544
AF,0.00667951365365673,0.91621268154098,0.117927565506401,0.125416298114313
AF,0.0110979283457377,0.710849103754559,0.349168816174751,0.139311562604124
AF,0.692412021364004,-0.000138917953215696,0.368320620126047,0.270542318573344
AF,1.23385510682994,0.343886466551837,1.07716305670116,0.522987082821654
AF,0.67223389265266,0.431532765392106,1.41324402339855,0.267772048186558
AF,0.00700725009049618,0.640935739491949,0.184260253038868,0.192776060746417
AF,0.650995568104962,1.31240858641884,2.26322957146755e-05,0.0565607201210039
AF,1.82990795555407,0.30813372681345,1.2925153646385,0.325623053054621
AF,0.00117767979185922,0.483653669303982,0.257625994774544,0.238920787369079
AF,1.52998694181481,0.267362250278293,0.16557656738633,0.214392898567831
AF,1.60082608751118,0.182508351625415,0.222239049473375,0.367623672782172
AF,1.80592688496009,0.360081204418286,1.36820075188181,0.510219723009578
AF,0.763767286592973,0.196460913488205,1.5888967738639,0.285889419800421
AF,0.325094381612208,0.120361644918177,0.901146474096019,0.067567816926772
AF,1.23385510682994,0.749991677214937,1.25034524355736,0.194954725939981
AF,0.890116393350444,1.4492749203337,1.53680000588767,0.549578456158203
AF,1.45308953419642,0.234983197125008,0.854474407759111,0.300802434964095
AF,0.331045241424037,0.00631481738293505,0.597243862585515,0.0770917718320083
AF,0.732549358055299,2.40445165977866,0.84600309851738,0.435573576073913
out,0.027583220200394,1.33319391321849,0.792118232547177,0.360465312207614
AF,0.00199831020445645,2.89178095132843,0.570710092063759,0.189565948634616
AF,0.160078029808854,1.88759825074067,0.307166499700677,0.0950972187158238
AF,0.732549358055299,2.18092219931092,0.973254504528833,0.413075309577221
AF,0.590249142803659,3.13246448215558,0.481721737173042,0.0706855585235845
out,0.036557680866988,1.26188666827922,0.890865786375322,0.387542128731858
AF,0.00614533029316937,1.34358657661831,0.837879253906021,0.430479584008957
AF,3.23911380425774,0.339496725154192,1.41511899801418,0.493641410549262
out,-5.09487818544072e-06,1.45463140746245,0.541736960999395,0.273609274251073
AF,2.01519706924873,1.39571004904626,1.14424846612615,0.317850694425865
AF,0.0779272524976776,2.7713234292118,0.34581699322375,0.28636074722994
AF,0.089856498377821,1.87528372219485,1.23929591806353,0.42093992463824
AF,0.66798622774312,0.141468882655518,1.61633343450967,0.0768179877148256
AF,0.172861443998945,1.25685049200814,0.955224823184896,0.498403978333799
AF,0.28811010617349,2.60975828030807,0.78505418723024,0.460645060698315
out,0.023308029034368,1.17299720511696,0.805277713686831,0.317863379675046
AF,0.00657629019183277,1.81451185660993,0.778385380115543,0.435724497605329
AF,0.0591430832647793,2.7713234292118,0.775653980355279,0.201201049643261
out,0.680729222471739,1.9122273078323,0.372777861174019,0.171224503881641
AF,0.0181709180710151,1.12503777383867,0.888886000600715,0.300034997775486
AF,0.914535305407206,0.715556659935858,1.4693714896559,0.339361401674455
AF,0.036557680866988,0.432974164251601,0.783760398004699,0.0749501118999638
AF,-3.26211346718285e-05,1.3383902449184,0.663538648989273,0.366782369216623
AF,0.189667171329078,0.278810236992762,0.424991319745584,0.281036837224937
AF,0.0181709180710151,0.0170943493775999,0.658184098935713,0.398360879721024
AF,0.339971531141779,0.00383488905907342,0.547314080989626,0.24455533929814
AF,0.578354304744124,0.0698349265384707,0.175417660650988,0.00259605022502332
AF,0.0671386375439793,0.0341913010740058,0.228998133234364,0.323870834811685
AF,0.069053871613539,0.332565342417569,0.132050368297824,0.1049634824494
AF,0.0193429432154424,0.205963356668265,0.344281040916782,0.0967020031977447
AF,0.296245885940506,0.201942031473137,0.218089834834347,0.313495027322679
out,-0.00038100226387607,0.857153407410354,0.181939652766403,0.0186055215403302
AF,0.0604084367042831,0.547890235580183,0.296158970111155,0.211921312521242
AF,0.0241785546779436,0.0185531877114034,0.241073665230629,0.446235976551012
AF,0.0124213479008401,0.134274043374243,0.348808190689638,0.448326153848513
AF,0.348897820859522,0.00284691653159614,0.630481853455125,0.117025473609957
AF,0.828111496173759,0.0981507586533155,0.83357265025691,0.0357189156679199
AF,0.732549358055299,0.164177674681186,1.00014126032076,0.102285179299495
AF,-5.09487818544072e-06,0.348473048294941,0.350977010914773,0.30671745077551
AF,0.107743485633914,0.351124332607836,0.545425352973636,0.330412219836794
AF,0.168606897525284,0.394826125044822,0.694002260176481,0.314479237386127
AF,0.174811085889113,0.351124332607836,0.717548018244999,0.450804175774546
AF,0.0440272226703208,0.0302238943818314,0.118243486389554,0.0948156158258848
AF,0.0243768307169713,0.902172922306648,0.155195631848685,0.179622716308451
AF,0.0233372795729816,0.518263081326145,0.297785352082613,0.188465032053103
AF,0.0631443011864401,0.295038253727799,0.356881548019401,0.39021392402398
AF,0.111063863669166,0.222368968306443,0.500031832743152,0.300776170030869
AF,0.0617296970156297,-5.01205016451102e-05,0.0262343104697608,0.245530917503056
AF,0.0233837262397056,0.0246010148983753,0.433264196750856,0.446144485893415
out,2.57114621550987,0.0143656913457363,2.29852114739985,-0.000867671724166302
AF,0.0659980066175342,0.0188071022379001,0.116703787444399,0.475786512399084
AF,-0.00366481323476358,0.00199222088447835,0.201908874938859,0.375867559824239
AF,1.70658933121548,0.134777233593157,0.0507700785994426,-0.00865268686737464
AF,0.331045241424037,0.000753856802576234,0.119808142957774,0.12313287427693
AF,0.061673790143787,0.359078185546522,0.629122586645489,0.12298205089612
AF,-5.09487818544072e-06,0.116961417666021,0.0858076309125061,0.0955003548452157
AF,0.285247375498906,0.19389938108288,0.035045851073568,0.469606066485088
AF,0.389541830219206,0.19389938108288,0.267305776813328,0.333615302228675
AF,0.408823615748227,0.0093561704507294,0.188144924678641,0.195268807093534
AF,0.0309087555176397,0.205963356668265,0.38313368741342,0.382047603599255
AF,0.206370094594628,0.0379940749092757,0.18088658603415,0.0335321052668321
AF,1.9646835764894,0.223013435805861,0.0733085842726952,0.222528848310001
AF,0.0237475947792802,0.417317642978647,0.65367602513725,0.265104797190676
AF,0.935561590787633,0.53773965450267,0.867325616857813,0.224024818258757
AF,0.984816611671577,0.338618776874663,0.934631275588031,0.150741990712551
AF,0.646747903195422,0.0614878046848284,0.152643962684461,0.0499624603394677
AF,0.429110575729405,0.171052673342774,0.111697208076241,0.199413072638417
AF,0.109446680536203,0.0238971970119327,0.246432380409379,0.182726230399912
AF,0.128817941963193,0.0362498046664234,0.248625390453696,0.399797530026132
AF,2.18710707071296,0.898853828897978,0.186685352625752,0.0386444445139979
AF,1.65331244771752,0.235933707118392,1.2433182711153,0.4197333214941
AF,0.689224552290819,0.00429791587126342,0.840529838621883,0.0568628246115928
AF,0.18987962989359,1.88759825074067,1.50234895547342,0.288037237368942
AF,0.00180820505004894,0.353775616920731,0.285558096521412,0.368157306987372
AF,0.357824110577265,0.0518939955371261,0.760983425714698,0.251927414402456
AF,0.104306136572983,1.1001883899211,0.10843561056588,0.123187297421291
AF,2.52645360643636,0.9782941217591,1.15697555830971,0.408141024234496
AF,0.168606897525284,0.372334607110998,0.679687739979118,0.396939174107486
AF,0.29640027838942,1.34878290831822,0.695887195251192,0.527828854568811
out,0.235386761407874,0.422940522462103,0.0937747624402195,0.180465331103069
out,0.162225077814792,0.16656256663937,0.21416350127191,0.361762544664666
out,0.336861064158818,0.16550115183658,0.461284124195978,0.205262115398357
out,0.0883653426428031,0.0281690751674929,0.525622702446663,0.324707306378779
out,0.00442149069851575,0.772488304220818,0.00295568770765286,0.206386662599169
out,0.0250181055007784,0.00499245608954842,0.0341500564140903,0.325332095597332
out,0.442818698152788,0.655384607035517,0.0636032728249037,0.211250924534791
out,0.164352351051623,0.00018299298447858,0.0157760207432393,0.0410440772474812
out,0.211021193146345,0.0133410166172121,0.0965293433649245,-0.0129449631802372
out,0.287997003109306,0.169202166174042,0.399257034985546,0.360220492194875
out,0.0074012235275544,0.0602918357336648,0.140201927601929,0.0532922184063247
out,0.0292262053077157,0.444790787036611,0.0349899171367818,1.17208338960295
out,0.155001982999338,1.88144098646776,1.45400617993257,-0.0331346970810901
out,2.81251637709767,0.0940929544295419,1.36870949973974,0.11091740962038
out,0.0591714638801357,0.171052673342774,0.157092436053225,0.0803241860577087
out,0.0823504050745116,0.037749599456944,0.0277665576655595,0.139239479501664
out,0.201788231081369,0.000254350961740787,0.879709567741123,2.24707697515063
out,3.04785164967121,0.599203376499797,0.157003773819301,0.163329573572501
out,0.0386918356679402,0.172903180511505,0.1072859249032,0.0530674811193807
out,0.279748120278106,0.116961417666021,0.0204090604643565,0.426132798984808
out,1.30903785772418,0.684442497551486,0.695667731457759,-0.000118239184126435
out,0.00448084613461292,0.524846893382598,0.364066672176224,0.124911129184725
out,0.235386761407874,1.46404872358897,0.613547940489609,0.0601330562773289
out,0.102616704798938,0.441090404343134,0.0375454246810639,0.245171937750651
out,1.48541054573907,1.36956823511787,0.788011634593329,0.136466830135217
out,0.166479624288453,0.000393866756207817,0.902219355602442,1.92005000392518
out,0.979720790092954,0.538014517495503,0.131153280102342,0.485901074843897
out,0.412011084821413,0.400478451592824,0.589628754609491,0.855458028544431
out,0.49210812685734,0.0104059004752967,0.148561714116014,1.07690962988072
out,-2.57395705502316e-05,0.387149071971056,0.467352938075821,0.0612424615401466
out,0.27981993395756,0.000305069304637231,0.236873478746522,0.928418404773295
out,1.71338146613228,0.389943072238476,1.52810643927322,1.48454899492393
out,0.268766371002987,1.4673406296172,0.620151217185385,0.00694326175723496
out,2.33418096335001,0.192474467241694,0.730166382402397,1.03798681771197
out,1.78668593615624e-06,0.0404183232441476,0.862506481239832,0.249896963242384
out,0.890116393350444,0.710849103754559,0.0591480353856684,0.44485711523144
out,0.112853070340781,0.973898567203352,0.143678305988666,0.117106718785823
out,1.76092641054981,0.395531072773316,1.24553051254562,1.13740419813929
out,0.0309087555176397,0.581449917577778,0.0218579323096177,0.418289660237215
out,0.240412058627541,0.405431262296403,0.0583708568169967,0.00457222808038159
out,0.0838918754377493,0.805123223842092,0.149674007643152,0.719206257468191
out,0.418953340392767,1.61394940473638,0.035205242205445,0.0340446660990223
out,0.0344858951047587,0.0448661962228203,0.0946705803262379,0.0031099675742217
out,0.0258611048878676,0.544598329551956,-0.00477415392431785,0.25469053123605
out,0.215672291698062,0.691987242180935,-0.000768758462712884,0.0294078178322585
out,1.06803319262712,0.869431456927525,0.719110633585147,0.0893326458062016
out,0.255637589286317,0.411694763495191,0.0980495446324569,0.141111047966338
out,1.29124721236579,0.239735512517618,0.284177779640301,0.782516894014881
out,0.0187137072777513,0.444061999513694,0.00100623749133592,0.479636460687591
out,0.0764360967626597,0.580809295862447,0.000538086094119199,0.114111152313891
out,0.126904867137389,0.435147214002012,0.00285709450125161,0.374597423894438
out,0.0591714638801357,0.152867912513126,0.128020359668607,0.127825252919953
out,0.170645580351791,0.273739181773067,0.0290862028073243,0.330384608433785
out,0.164305050026029,0.524846893382598,0.106496241495397,0.24722849390726
out,0.392715536164148,0.61597053214837,0.244108032874816,0.0381414165593863
out,0.964433325357084,-0.000316512856356866,0.983553620590091,0.358472505577877
out,0.598213318429264,0.121552006599219,0.2133481437565,0.438296308223957
out,0.380136394089561,0.113029374140485,0.183314402450661,0.580983756830609
out,0.0629391435832908,0.595258163406015,-0.000110900083185798,0.0806660557610441
out,0.0492322949160196,1.30603403407405,0.0648568228857828,0.0606817042307623
out,0.331045241424037,0.0491003180817209,0.0264812478943622,1.16951791935936
out,-1.88580064286346e-05,0.00492109811228621,0.0859974022906783,0.161685295503345
out,0.105995568347029,0.302511640379987,0.0127070263445331,0.060568766357996
out,0.0155675275892957,-0.00217182026517424,0.10843656935874,0.0572095957757036
out,0.719170245824867,0.235393876464825,0.0804974715981485,0.288984243534744
out,0.208806168293674,0.0267451157823062,-0.000154136693292258,1.14801233118861
out,0.42233908550498,0.361729469859417,0.0225553313747785,0.120030823921179
out,0.42233908550498,1.59686669235422,0.198798495952047,0.0010773993705531
out,0.00743820998915958,0.291209569780099,0.0615278581092921,0.157303357034352
out,1.74055000579944,1.01828080797034,1.56692177909301,0.0353054039020092
out,0.0450190378270879,0.0265767985473227,0.152591422723129,0.0541058225926985
out,0.0162419208732122,0.12461239922135,2.93760837495212,0.406608905315268
out,0.82174343959151,-0.00125840587501655,3.06411463071117,0.802156955085627
out,0.332324357991784,0.0146414610082188,0.270193160852929,0.177544044830181
out,0.313167729937449,1.11438830458426,0.239758293750504,-0.0242134264138803
out,0.370573986870006,0.568651252347428,0.23064687444684,0.836800238657621
out,2.97315618873064,1.08232224624513,0.115144420854351,0.000331526949716311
out,1.22239122866907,0.0336333993021449,0.0358064618520072,1.29839195962826
out,0.225186527968766,1.29087318683789,0.0104142190146482,0.00121675609104297
out,0.559236371869134,0.0397383451521281,0.171827068815899,0.560010039067782
out,0.481168987416224,0.302511640379987,0.0403195626422339,0.0859552365544611
out,1.6138318732204,0.11279786073439,1.20964084934948,1.0447122121379
out,0.0284382584335993,0.174535459132392,0.0302336187641432,1.49821442830589
out,0.383323863162746,0.707076731439835,0.022644565251325,0.0221250456256007
out,0.47757120313674,0.602162286320133,0.00103212093244045,0.129155265779541
out,0.832569072135588,0.602162286320133,0.0127287557938209,0.539453806691655
out,0.0283849302027537,0.237564694491221,0.000125176248690088,0.0376854911911646
out,0.0149559227413436,0.477390168105195,0.0638591569179681,0.139365604964298
out,0.386368124274264,0.233223058438428,0.359692451165941,0.125369602135264
out,1.30903785772418,0.452976785025377,0.0297388673764838,0.777765589817942
out,0.754847878439352,0.203952694070701,0.0246245451094737,0.0469128237216044
out,0.2454872355138,0.373179070633958,1.49212100617434,0.223488559242711
out,0.282583324696204,0.547890235580183,0.0736755011082959,0.00545244184497871
out,0.174872600568966,0.359078185546522,0.00111588326874583,0.181430963432522
out,0.201788231081369,0.372334607110998,4.09286171320825,0.0121250006527412
out,0.20404454531877,0.097869642766331,0.00481655627334939,0.231959222001815
out,0.0149382916516046,0.171052673342774,0.00263082132854251,0.0639459586952825
out,0.00786916988782299,0.349154156229011,0.463532770967395,0.0631250299087833
out,0.14988551672835,0.0362498046664234,0.790975575016621,0.234225553734303
out,0.138394112310992,0.00267732202859843,0.916503290678433,0.763835524543282
out,0.659490897924041,0.00284691653159614,0.0482791006828084,1.05480384553526
out,0.555245064678608,0.199931368875573,0.255391613626307,0.384316456245828
out,0.340614530207714,0.46486316570762,0.0165221343869234,0.110057961119116
out,0.00240862541075506,0.857153407410354,0.41688356220455,0.0319081072057003
out,0.277056543218917,1.27443109617106,0.474827893246853,0.0717544085917063
out,0.0117478089757936,0.54130642352373,0.00947297894075947,0.111334790597149
out,0.000357049379261994,0.307493898148112,0.0425676663234673,0.0795388564972675
out,0.0779272524976776,0.0095876838568244,0.00938796403457483,1.00469427829674
out,0.027583220200394,0.118491613977087,1.37302805827209,0.0152392328729232
out,0.0779182272541874,0.531430705439051,0.75756019987766,0.0129502296153135
out,0.322118951706294,1.10492169480882,0.540702211387437,0.0197770591198213
out,0.12203484785428,0.17146178165201,0.079029433650745,0.0284618054161206
out,0.0853830311727672,0.374985891423893,0.0656698056390658,0.0624348202151796
out,0.301927059866707,0.480521918704588,0.0577902449601296,0.0500772324995023
out,0.208695643870487,0.933224035945873,0.181440388334208,0.0074279826128727
out,0.0514967644736536,0.163650644667848,0.0699044515991127,0.620270030073681
out,0.638676651710884,0.361729469859417,0.622680636560557,0.0634484067264942
out,0.474050389818705,0.112370828732824,0.114186315220986,0.248599227146314
out,0.676325021433917,0.235393876464825,0.0207681979993138,0.621834701739225
out,0.336996101235865,0.427065852859096,0.697099939497812,-0.00386668685133348
out,-2.57395705502316e-05,0.0573586424837926,4.35753719387248e-05,0.00751199978363445
out,0.177115990472607,0.0913877516136928,7.3331594822406e-05,0.106758428159959
out,0.204127543485471,3.86769499254752e-05,0.0095754320939115,0.169368861587915
out,0.000562206982411301,0.634709847163857,0.0466320050919969,0.0310635577979468
AF,4.99576347873349e-05,0.777397295099682,0.0605324004521057,0.00325657516756982
out,0.011740927411672,3.23405756020247,1.14691874843637,0.0326503431891261
