anc_node,state,anc_node_ages,anc_range
68,other,-6.11012,-4.17610487528266e+105
69,other,-5.96342,-6.30946405085913e+105
70,other,-4.40616,83.7562715453138
71,other,-4.19499,83.7562715453138
72,other,-3.3285,83.7562715453138
73,AFother,-0.0764199999999997,83.7562715453138
74,other,-1.17388,83.7562715453138
75,other,-0.65007,83.7562715453138
76,other,-3.5639,83.7562715453138
77,other,-2.73091,83.7562715453138
78,other,-2.52221,83.7562715453138
79,other,-0.63629,83.7562715453138
80,other,-3.48667,83.7562715453138
81,other,-4.61693,83.7562715453138
82,other,-6.0512,83.7562715453138
83,other,-5.85087,83.7562715453138
84,other,-5.24385,83.7562715453138
85,other,-4.5527,83.7562715453138
86,other,-2.55334,83.7562715453138
87,other,-1.3876,83.7562715453138
88,other,-1.24717,83.7562715453138
89,other,-1.20692,83.7562715453138
90,other,-0.15736,83.7562715453138
91,other,-1.32863,83.7562715453138
92,other,-1.50426,83.7562715453138
93,other,-0.65924,83.7562715453138
94,other,-2.32369,83.7562715453138
95,other,-3.18425,83.7562715453138
96,other,-1.85388,83.7562715453138
97,other,-1.64129,83.7562715453138
98,other,-1.55151,83.7562715453138
99,AFother,-0.32914,83.7562715453138
100,AF,-0.22749,83.7562715453138
101,AFother,-1.19302,83.7562715453138
102,AFother,-5.47321,83.7562715453138
103,AF,-3.44678,83.7562715453138
104,AF,-2.77156,83.7562715453138
105,AF,-2.55046,83.7562715453138
106,AF,-1.86347,83.7562715453138
107,AFother,-1.22853,83.7562715453138
108,AFother,-0.75217,83.7562715453138
109,AF,-1.52825,83.7562715453138
110,AF,-1.3408,83.7562715453138
111,AF,-0.9328,83.7562715453138
112,AF,-0.84147,83.7562715453138
113,AF,-2.03634,83.7562715453138
114,AF,-2.73456,83.7562715453138
115,AF,-2.131,83.7562715453138
116,AF,-1.84084,83.7562715453138
117,AF,-2.00093,83.7562715453138
118,AF,-1.69655,83.7562715453138
119,AF,-0.56743,83.7562715453138
120,AF,-0.50707,83.7562715453138
121,AF,-0.36811,83.7562715453138
122,AF,-2.67167,83.7562715453138
123,AF,-1.87598,83.7562715453138
124,AF,-1.77186,83.7562715453138
125,AF,-1.21957,83.7562715453138
126,AF,-3.30805,83.7562715453138
127,AF,-1.37433,83.7562715453138
128,AF,-2.87002,83.7562715453138
129,AF,-0.72541,83.7562715453138
130,AF,-0.62631,83.7562715453138
131,other,-4.46815,83.7562715453138
67,other,-6.30652,284.067485582368
68,other,-5.40264,1.75107290777477e+115
69,other,-5.18963,1.47627761564281e+115
70,other,-4.30589,83.7562715453138
71,other,-3.87981,83.7562715453138
72,other,-3.25405,83.7562715453138
73,AFother,-0.2385,83.7562715453138
74,other,-1.69708,83.7562715453138
75,other,-0.70338,83.7562715453138
76,other,-3.91602,83.7562715453138
77,other,-2.87715,83.7562715453138
78,other,-2.08608,83.7562715453138
79,other,-0.42305,83.7562715453138
80,other,-3.60363,83.7562715453138
81,other,-4.78027,83.7562715453138
82,other,-6.1898,83.7562715453138
83,other,-5.93121,83.7562715453138
84,other,-5.26031,83.7562715453138
85,other,-5.06386,83.7562715453138
86,other,-3.46811,83.7562715453138
87,other,-2.97179,83.7562715453138
88,other,-2.38373,83.7562715453138
89,other,-0.99765,83.7562715453138
90,other,-0.50115,83.7562715453138
91,other,-1.68093,83.7562715453138
92,other,-1.026,83.7562715453138
93,AFother,-0.31811,83.7562715453138
94,other,-2.64491,83.7562715453138
95,other,-4.21873,83.7562715453138
96,other,-2.66264,83.7562715453138
97,other,-2.42671,83.7562715453138
98,AFother,-1.08278,83.7562715453138
99,AFother,-0.44814,83.7562715453138
100,AF,-0.43348,83.7562715453138
101,AF,-0.948399999999999,83.7562715453138
102,AFother,-5.65023,83.7562715453138
103,AF,-4.95764,83.7562715453138
104,AF,-3.29616,83.7562715453138
105,AF,-3.14661,83.7562715453138
106,AF,-2.30259,83.7562715453138
107,AFother,-1.66006,83.7562715453138
108,AFother,-1.58396,83.7562715453138
109,AFother,-0.26007,83.7562715453138
110,AF,-1.25873,83.7562715453138
111,AF,-1.10594,83.7562715453138
112,AF,-0.93883,83.7562715453138
113,AFother,-0.74885,83.7562715453138
114,AF,-1.92878,83.7562715453138
115,AF,-2.31729,83.7562715453138
116,AF,-2.20658,83.7562715453138
117,AF,-2.19184,83.7562715453138
118,AF,-1.39709,83.7562715453138
119,AF,-0.83051,83.7562715453138
120,AF,-1.93762,83.7562715453138
121,AF,-1.41735,83.7562715453138
122,AF,-0.42021,83.7562715453138
123,AF,-0.34817,83.7562715453138
124,AF,-0.250529999999999,83.7562715453138
125,AF,-1.61965,83.7562715453138
126,AF,-4.06099,83.7562715453138
127,AF,-3.98077,83.7562715453138
128,AF,-1.95759,83.7562715453138
129,AF,-1.93518,83.7562715453138
130,AFother,-0.79742,83.7562715453138
131,other,-4.11843,83.7562715453138
67,other,-9.4006,285.719412185427
68,other,-8.33977,327.172935723882
69,other,-8.0987,264.160486046636
70,other,-5.68643,287.954572051872
71,other,-5.30636,292.261089528312
72,other,-3.09902,263.421435690306
73,AFother,-0.57849,440.896911224775
74,other,-2.33819,254.675746007224
75,other,-1.25573,294.844160012666
76,other,-6.14793,198.593971984396
77,other,-4.95129,125.307234382247
78,other,-4.7764,125.511717467074
79,other,-1.99722,148.337141810936
80,other,-5.83503,198.4712821335
81,other,-6.17798,285.274351642742
82,other,-8.8027,5560.694691779
83,other,-7.93979,83.5926850774518
84,other,-6.93711,256.503581607523
85,other,-6.38313,251.268814635941
86,other,-3.51217,233.713941803507
87,other,-2.39019,207.264054781079
88,other,-2.10342,141.011535296993
89,other,-1.98324,138.721324746926
90,other,-1.89838,139.702843554098
91,other,-2.16001,224.399737289617
92,other,-3.97569,237.200378399814
93,other,-0.909800000000001,227.807575700194
94,other,-5.10757,256.40134006511
95,other,-6.6804,277.892512280472
96,other,-4.48447,277.72892581261
97,other,-3.38904,269.590499036479
98,AFother,-2.42369,257.648686882557
99,AFother,-0.60126,300.344754994524
100,AF,-0.48793,209.227092395422
101,AF,-1.75299,-37.0523349707295
102,AFother,-7.14664,327.172935723882
103,AF,-6.34919,83.101925673866
104,AF,-6.26356,83.7562715453138
105,AF,-6.25139,39.7106150734862
106,AF,-5.37357,1.5336231362057
107,AF,-4.84372,67.3976247591197
108,AF,-3.75244,58.5639554945749
109,AFother,-1.94251,350.60323985044
110,AFother,-0.706240000000001,328.180218834719
111,AF,-1.90734,74.0024283990455
112,AF,-1.77935,78.5215045737316
113,AF,-1.07535,81.4564758506453
114,AFother,-0.79274,357.924401834332
115,AF,-4.34778,61.1097699006763
116,AF,-5.06726,30.0181168526662
117,AF,-4.88795,80.9893598037426
118,AF,-4.57271,76.5584669593884
119,AF,-2.36314,75.6791896946304
120,AF,-3.97468,73.4771624748951
121,AF,-3.39698,82.0795102497289
122,AF,-1.21603,68.0008498593606
123,AF,-0.65587,70.4035261060828
124,AF,-0.26186,105.308788686124
125,AF,-3.25322,82.2226484091081
126,AF,-1.27029,121.503849004457
127,AF,-4.00841,64.2307961335391
128,AF,-1.99082,-82.4475798024182
129,AF,-4.13037,-80.3618523371784
130,AF,-2.54236,-86.7008279668287
131,other,-5.48729,52.4294629497521
67,other,-8.26886,311.224840062094
68,other,-7.42608,174.120072506049
69,other,-7.18328,160.79923761072
70,other,-6.07753,136.183497961326
71,other,-5.83342,141.434759369242
72,other,-3.20659,206.69619986287
73,AFother,-0.49972,561.474993544226
74,other,-2.48014,125.267875382228
75,other,-0.77077,54.2741989122117
76,other,-4.03149,138.250484471965
77,other,-2.82737,102.301699180612
78,other,-2.43959,107.734549156095
79,other,-2.08408,141.915514278151
80,other,-0.79239,418.245033940287
81,other,-5.69978,158.255959274128
82,other,-7.59153,316.159644515107
83,other,-6.66061,226.841992195923
84,other,-6.01215,114.421019975316
85,other,-5.5523,83.7562715453138
86,other,-2.93486,136.13972580098
87,other,-1.6523,93.1389355831929
88,other,-1.62585,92.7946335697241
89,other,-0.23062,371.786252415669
90,other,-2.18213,181.856003085132
91,other,-2.29522,254.490841024612
92,AFother,-0.28366,220.093910613259
93,other,-5.62143,107.653594622316
94,other,-2.11303,295.828404595333
95,other,-4.2004,107.570628206624
96,other,-2.84415,136.758287132583
97,other,-2.47521,135.222469896871
98,AFother,-1.44617,40.6620854507853
99,AFother,-0.43153,120.714512346541
100,AF,-0.32597,12.3965673580989
101,AF,-1.18404,55.9384920314207
102,AFother,-5.84881,109.370021942083
103,AF,-4.87734,82.3042182392782
104,AF,-4.03328,83.7562715453138
105,AF,-3.09257,97.4969757122817
106,AFother,-2.42253,83.7562715453138
107,AFother,-2.13161,64.1258954018808
108,AFother,-0.54907,31.0814288937688
109,AF,-2.11745,83.7562715453138
110,AF,-1.23419,66.6205890367754
111,AF,-1.06537,58.065368222898
112,AFother,-0.46576,63.1910043293842
113,AF,-2.53807,92.191093956926
114,AF,-3.99463,83.8789613962102
115,AF,-3.57008,86.5372414989668
116,AF,-3.37537,80.1579283857861
117,AF,-3.32747,83.7562715453138
118,AF,-1.93157,34.0470901063264
119,AF,-0.53806,10.913665612075
120,AF,-2.59124,79.9937827844891
121,AF,-2.38391,76.8845216282421
122,AF,-1.06353,81.1388880595227
123,AF,-1.03914,82.8565459720731
124,AF,-0.99213,81.7932339309705
125,AF,-1.6096,42.2053087083808
126,AF,-4.74592,82.4475798024182
127,AF,-4.61258,82.1204068666944
128,AF,-1.60853,88.4170880457914
129,AF,-2.87318,41.5839903996392
130,AF,-2.53421,43.1868275155524
131,other,-4.4012,45.9632694868339
67,other,-7.54085,291.175245277685
68,other,-6.63482,-9.64362068089652e+108
69,other,-6.4552,8.24535296168301e+109
70,other,-3.93403,83.7562715453138
71,other,-3.67041,83.7562715453138
72,other,-1.8653,83.7562715453138
73,other,-0.51041,83.7562715453138
74,other,-1.87542,83.7562715453138
75,other,-0.56219,83.7562715453138
76,other,-4.78298,83.7562715453138
77,other,-3.64763,83.7562715453138
78,other,-3.57607,83.7562715453138
79,other,-1.24113,83.7562715453138
80,other,-4.66111,83.7562715453138
81,other,-3.12553,83.7562715453138
82,other,-6.45459,83.7562715453138
83,other,-6.14568,83.7562715453138
84,other,-5.93282,83.7562715453138
85,other,-3.45489,83.7562715453138
86,other,-2.36979,83.7562715453138
87,other,-1.8655,83.7562715453138
88,other,-1.34518,83.7562715453138
89,other,-0.29796,83.7562715453138
90,other,-3.04185,83.7562715453138
91,other,-3.82032,83.7562715453138
92,other,-6.10623,83.7562715453138
93,other,-2.68222,83.7562715453138
94,AFother,-0.63678,83.7562715453138
95,other,-4.60702,83.7562715453138
96,other,-3.46367,83.7562715453138
97,other,-3.06073,83.7562715453138
98,AFother,-0.6766,83.7562715453138
99,AF,-0.30758,83.7562715453138
100,other,-3.01727,83.7562715453138
101,AFother,-1.67564,83.7562715453138
102,AFother,-5.11961,83.7562715453138
103,AF,-3.81466,83.7562715453138
104,AF,-3.76727,83.7562715453138
105,AF,-2.5545,83.7562715453138
106,AF,-2.33918,83.7562715453138
107,AF,-2.02325,83.7562715453138
108,AFother,-1.45511,83.7562715453138
109,AFother,-1.33269,83.7562715453138
110,AFother,-0.31239,83.7562715453138
111,AF,-1.03055,83.7562715453138
112,AF,-0.85773,83.7562715453138
113,AF,-0.51255,83.7562715453138
114,AFother,-0.25913,83.7562715453138
115,AF,-1.72746,83.7562715453138
116,AF,-1.93272,83.7562715453138
117,AF,-1.55613,83.7562715453138
118,AF,-0.94347,83.7562715453138
119,AF,-0.91981,83.7562715453138
120,AF,-2.3496,83.7562715453138
121,AF,-1.88351,83.7562715453138
122,AF,-1.67344,83.7562715453138
123,AF,-1.16888,83.7562715453138
124,AF,-0.3094,83.7562715453138
125,AF,-0.16843,83.7562715453138
126,AF,-0.16005,83.7562715453138
127,AF,-1.85758,83.7562715453138
128,AF,-3.2384,83.7562715453138
129,AF,-2.73387,83.7562715453138
130,AF,-1.23986,83.7562715453138
131,other,-3.77584,83.7562715453138
67,other,-8.49618,283.483657581359
68,other,-7.78328,-1.75107290777477e+115
69,other,-7.4587,1.47627761564281e+115
70,other,-6.54077,83.7562715453138
71,other,-5.44464,83.7562715453138
72,other,-4.73418,83.7562715453138
73,AFother,-0.25182,83.7562715453138
74,other,-3.53728,83.7562715453138
75,other,-0.93904,83.7562715453138
76,other,-5.06109,83.7562715453138
77,other,-4.44284,83.7562715453138
78,other,-0.679730000000001,83.7562715453138
79,other,-4.44175,83.7562715453138
80,other,-4.79683,83.7562715453138
81,other,-6.71443,83.7562715453138
82,other,-8.17571,83.7562715453138
83,other,-7.65474,83.7562715453138
84,other,-7.00863,83.7562715453138
85,other,-4.31617,83.7562715453138
86,other,-3.64952,83.7562715453138
87,other,-3.59587,83.7562715453138
88,other,-1.36275,83.7562715453138
89,other,-0.938880000000001,83.7562715453138
90,other,-2.2311,83.7562715453138
91,other,-6.96965,83.7562715453138
92,other,-2.87745,83.7562715453138
93,AFother,-0.35632,83.7562715453138
94,other,-4.75738,83.7562715453138
95,other,-5.15529,83.7562715453138
96,other,-2.8812,83.7562715453138
97,AFother,-2.21853,83.7562715453138
98,AF,-1.73392,83.7562715453138
99,AFother,-0.744610000000001,83.7562715453138
100,AF,-0.56533,83.7562715453138
101,AFother,-1.25823,83.7562715453138
102,other,-7.25588,83.7562715453138
103,AFother,-5.22668,83.7562715453138
104,AF,-5.15732,83.7562715453138
105,AF,-4.14842,83.7562715453138
106,AF,-3.51488,83.7562715453138
107,AF,-2.91864,83.7562715453138
108,AF,-2.66209,83.7562715453138
109,AFother,-2.18219,83.7562715453138
110,AFother,-1.41129,83.7562715453138
111,AF,-2.13781,83.7562715453138
112,AF,-1.86122,83.7562715453138
113,AF,-1.02904,83.7562715453138
114,AFother,-0.252320000000001,83.7562715453138
115,AF,-2.60129,83.7562715453138
116,AF,-3.41001,83.7562715453138
117,AF,-2.46312,83.7562715453138
118,AF,-2.03785,83.7562715453138
119,AF,-2.15069,83.7562715453138
120,AF,-1.63338,83.7562715453138
121,AF,-0.948060000000001,83.7562715453138
122,AF,-0.85392,83.7562715453138
123,AF,-0.720480000000001,83.7562715453138
124,AF,-1.97916,83.7562715453138
125,AF,-1.2195,83.7562715453138
126,AF,-1.91287,83.7562715453138
127,AF,-4.37156,83.7562715453138
128,AF,-1.96954,83.7562715453138
129,AF,-3.52899,83.7562715453138
130,AFother,-2.47548,83.7562715453138
131,other,-6.48211,83.7562715453138
67,other,-7.46623,282.752051853844
68,other,-7.01164,1.75107290777477e+115
69,other,-6.64545,2.74795292131965e+114
70,other,-5.64706,83.7562715453138
71,other,-5.6012,83.7562715453138
72,other,-4.24513,83.7562715453138
73,AFother,-0.24425,83.7562715453138
74,other,-2.03822,83.7562715453138
75,other,-1.0016,83.7562715453138
76,other,-4.07148,83.7562715453138
77,other,-3.50272,83.7562715453138
78,other,-2.39378,83.7562715453138
79,other,-2.10109,83.7562715453138
80,other,-0.41718,83.7562715453138
81,other,-4.76487,83.7562715453138
82,other,-7.12349,83.7562715453138
83,other,-6.7207,83.7562715453138
84,other,-6.37963,83.7562715453138
85,other,-2.57431,83.7562715453138
86,other,-1.70241,83.7562715453138
87,other,-1.21101,83.7562715453138
88,other,-1.1094,83.7562715453138
89,other,-0.356590000000001,83.7562715453138
90,other,-2.26027,83.7562715453138
91,other,-6.00494,83.7562715453138
92,other,-1.60822,83.7562715453138
93,other,-0.65253,83.7562715453138
94,other,-3.61243,83.7562715453138
95,other,-3.66171,83.7562715453138
96,other,-3.03638,83.7562715453138
97,other,-2.71693,83.7562715453138
98,AFother,-0.25668,83.7562715453138
99,AF,-0.213220000000001,83.7562715453138
100,other,-2.56876,83.7562715453138
101,AFother,-1.90024,83.7562715453138
102,AFother,-5.26557,83.7562715453138
103,AF,-3.79689,83.7562715453138
104,AF,-2.94541,83.7562715453138
105,AF,-2.93034,83.7562715453138
106,AF,-1.98684,83.7562715453138
107,AF,-1.70648,83.7562715453138
108,AFother,-1.08523,83.7562715453138
109,AFother,-0.245640000000001,83.7562715453138
110,AF,-1.25577,83.7562715453138
111,AF,-0.99418,83.7562715453138
112,AF,-0.68214,83.7562715453138
113,AFother,-0.39721,83.7562715453138
114,AF,-1.34402,83.7562715453138
115,AF,-2.65739,83.7562715453138
116,AF,-2.31018,83.7562715453138
117,AF,-1.88736,83.7562715453138
118,AF,-1.38164,83.7562715453138
119,AF,-0.638730000000001,83.7562715453138
120,AF,-0.43402,83.7562715453138
121,AF,-0.18191,83.7562715453138
122,AF,-2.19062,83.7562715453138
123,AF,-1.83909,83.7562715453138
124,AF,-1.44919,83.7562715453138
125,AF,-0.56245,83.7562715453138
126,AF,-3.45535,83.7562715453138
127,AF,-2.40283,83.7562715453138
128,AF,-3.4536,83.7562715453138
129,AF,-1.4792,83.7562715453138
130,AF,-0.931450000000001,83.7562715453138
131,other,-3.03323,83.7562715453138
67,other,-7.42083,284.315277392311
68,other,-6.74135,-1.75107290777477e+115
69,other,-6.296,1.47627761564281e+115
70,other,-5.16976,83.7562715453138
71,other,-4.03061,83.7562715453138
72,other,-2.85391,83.7562715453138
73,AFother,-0.31429,83.7562715453138
74,other,-0.68152,83.7562715453138
75,other,-0.28656,83.7562715453138
76,other,-4.5888,83.7562715453138
77,other,-1.95268,83.7562715453138
78,other,-1.88482,83.7562715453138
79,other,-0.648709999999999,83.7562715453138
80,other,-4.11508,83.7562715453138
81,other,-5.01576,83.7562715453138
82,other,-6.04913,83.7562715453138
83,other,-4.76725,83.7562715453138
84,other,-4.67686,83.7562715453138
85,other,-3.80067,83.7562715453138
86,other,-2.29512,83.7562715453138
87,other,-1.74993,83.7562715453138
88,other,-1.30733,83.7562715453138
89,other,-0.639869999999999,83.7562715453138
90,other,-0.37695,83.7562715453138
91,other,-2.00593,83.7562715453138
92,other,-1.99829,83.7562715453138
93,AFother,-0.390669999999999,83.7562715453138
94,other,-3.40242,83.7562715453138
95,other,-3.40654,83.7562715453138
96,other,-2.85246,83.7562715453138
97,other,-2.39962,83.7562715453138
98,AFother,-1.8125,83.7562715453138
99,AFother,-1.3025,83.7562715453138
100,AFother,-0.541469999999999,83.7562715453138
101,AF,-0.30814,83.7562715453138
102,AFother,-5.66836,83.7562715453138
103,AF,-4.41193,83.7562715453138
104,AF,-4.35279,83.7562715453138
105,AF,-3.08543,83.7562715453138
106,AF,-2.4361,83.7562715453138
107,AF,-2.1552,83.7562715453138
108,AFother,-1.10773,83.7562715453138
109,AFother,-0.61093,83.7562715453138
110,AF,-1.67436,83.7562715453138
111,AF,-1.22525,83.7562715453138
112,AF,-1.07481,83.7562715453138
113,AFother,-0.47227,83.7562715453138
114,AF,-2.0272,83.7562715453138
115,AF,-2.64434,83.7562715453138
116,AF,-2.13471,83.7562715453138
117,AF,-1.54858,83.7562715453138
118,AF,-1.7957,83.7562715453138
119,AF,-1.37384,83.7562715453138
120,AF,-0.70682,83.7562715453138
121,AF,-0.457549999999999,83.7562715453138
122,AF,-0.1396,83.7562715453138
123,AF,-2.32855,83.7562715453138
124,AF,-2.19941,83.7562715453138
125,AF,-2.03575,83.7562715453138
126,AF,-0.62374,83.7562715453138
127,AFother,-0.475309999999999,83.7562715453138
128,AF,-2.49703,83.7562715453138
129,AF,-1.48583,83.7562715453138
130,AF,-0.908609999999999,83.7562715453138
131,other,-3.88699,83.7562715453138
67,other,-7.97576,286.240004113505
68,other,-7.44345,1.75107290777477e+115
69,other,-6.563,1.47627761564281e+115
70,other,-4.34813,83.7562715453138
71,other,-4.03086,83.7562715453138
72,other,-3.38235,83.7562715453138
73,AFother,-0.11024,83.7562715453138
74,other,-2.93636,83.7562715453138
75,AFother,-0.383500000000001,83.7562715453138
76,other,-4.59944,83.7562715453138
77,other,-4.18302,83.7562715453138
78,other,-3.8082,83.7562715453138
79,other,-1.50286,83.7562715453138
80,other,-2.95177,83.7562715453138
81,other,-5.6311,83.7562715453138
82,other,-7.79978,83.7562715453138
83,other,-7.29246,83.7562715453138
84,other,-5.98755,83.7562715453138
85,other,-5.9045,83.7562715453138
86,other,-3.38852,83.7562715453138
87,other,-2.26292,83.7562715453138
88,other,-1.85836,83.7562715453138
89,other,-1.15046,83.7562715453138
90,other,-0.1866,83.7562715453138
91,other,-2.73872,83.7562715453138
92,other,-1.49605,83.7562715453138
93,AFother,-0.35991,83.7562715453138
94,other,-2.83827,83.7562715453138
95,other,-3.3121,83.7562715453138
96,other,-2.81894,83.7562715453138
97,other,-2.62882,83.7562715453138
98,other,-2.43335,83.7562715453138
99,AFother,-0.611190000000001,83.7562715453138
100,AF,-0.530790000000001,83.7562715453138
101,other,-2.48772,83.7562715453138
102,AFother,-5.74236,83.7562715453138
103,AF,-4.13878,83.7562715453138
104,AF,-3.60364,83.7562715453138
105,AF,-3.55021,83.7562715453138
106,AF,-2.94765,83.7562715453138
107,AF,-2.27057,83.7562715453138
108,AFother,-1.16794,83.7562715453138
109,AFother,-0.18539,83.7562715453138
110,AF,-1.69792,83.7562715453138
111,AF,-1.53844,83.7562715453138
112,AF,-1.38557,83.7562715453138
113,AFother,-0.66402,83.7562715453138
114,AF,-2.1222,83.7562715453138
115,AF,-3.41587,83.7562715453138
116,AF,-3.1444,83.7562715453138
117,AF,-3.00115,83.7562715453138
118,AF,-3.07826,83.7562715453138
119,AF,-2.64318,83.7562715453138
120,AF,-1.0287,83.7562715453138
121,AF,-0.711510000000001,83.7562715453138
122,AF,-0.64249,83.7562715453138
123,AF,-2.73738,83.7562715453138
124,AF,-0.911700000000001,83.7562715453138
125,AF,-1.80379,83.7562715453138
126,AF,-3.85404,83.7562715453138
127,AF,-2.07273,83.7562715453138
128,AF,-3.29458,83.7562715453138
129,AF,-2.22194,83.7562715453138
130,AF,-2.78613,83.7562715453138
131,other,-3.00362,83.7562715453138
67,other,-9.01636,282.172288838343
68,other,-8.54186,1.75107290777477e+115
69,other,-8.30358,1.47627761564281e+115
70,other,-5.82614,83.7562715453138
71,other,-4.96958,83.7562715453138
72,other,-3.92937,83.7562715453138
73,AFother,-0.53735,83.7562715453138
74,other,-2.89072,83.7562715453138
75,other,-0.713990000000001,83.7562715453138
76,other,-4.7334,83.7562715453138
77,other,-3.85874,83.7562715453138
78,other,-3.12128,83.7562715453138
79,other,-2.70978,83.7562715453138
80,other,-0.546340000000001,83.7562715453138
81,other,-6.91912,83.7562715453138
82,other,-8.36328,83.7562715453138
83,other,-7.99443,83.7562715453138
84,other,-5.77696,83.7562715453138
85,other,-4.94784,83.7562715453138
86,other,-3.15958,83.7562715453138
87,other,-1.9958,83.7562715453138
88,other,-1.73542,83.7562715453138
89,other,-0.538110000000001,83.7562715453138
90,other,-0.31049,83.7562715453138
91,other,-2.32158,83.7562715453138
92,other,-1.83777,83.7562715453138
93,other,-0.513150000000001,83.7562715453138
94,other,-3.11863,83.7562715453138
95,other,-4.18068,83.7562715453138
96,other,-2.91735,83.7562715453138
97,other,-2.66962,83.7562715453138
98,AFother,-1.00764,83.7562715453138
99,AFother,-1.00082,83.7562715453138
100,AF,-0.68782,83.7562715453138
101,AF,-0.284700000000001,83.7562715453138
102,AFother,-5.84829,83.7562715453138
103,AF,-4.02354,83.7562715453138
104,AF,-3.99351,83.7562715453138
105,AF,-3.88889,83.7562715453138
106,AF,-3.29234,83.7562715453138
107,AF,-3.25559,83.7562715453138
108,AF,-2.52883,83.7562715453138
109,AF,-2.09338,83.7562715453138
110,AFother,-1.39141,83.7562715453138
111,AFother,-0.799150000000001,83.7562715453138
112,AF,-1.70026,83.7562715453138
113,AF,-1.46066,83.7562715453138
114,AF,-1.15354,83.7562715453138
115,AFother,-0.50643,83.7562715453138
116,AF,-1.94078,83.7562715453138
117,AF,-2.17395,83.7562715453138
118,AF,-1.88575,83.7562715453138
119,AF,-2.04936,83.7562715453138
120,AF,-1.426,83.7562715453138
121,AF,-0.484150000000001,83.7562715453138
122,AF,-0.303280000000001,83.7562715453138
123,AF,-0.139660000000001,83.7562715453138
124,AF,-2.6891,83.7562715453138
125,AF,-1.66602,83.7562715453138
126,AF,-0.980700000000001,83.7562715453138
127,AF,-1.27635,83.7562715453138
128,AF,-2.18087,83.7562715453138
129,AF,-1.36045,83.7562715453138
130,AFother,-1.61375,83.7562715453138
131,other,-3.88722,83.7562715453138
67,other,-6.20512,280.827069666631
68,other,-5.64483,1.41010763658389e+102
69,other,-5.11123,-1.14010264929645e+101
70,other,-4.23925,83.7562715453138
71,other,-4.16545,83.7562715453138
72,other,-3.38314,83.7562715453138
73,AFother,-0.422,83.7562715453138
74,other,-1.69441,83.7562715453138
75,other,-0.98267,83.7562715453138
76,other,-3.9372,83.7562715453138
77,other,-3.71023,83.7562715453138
78,other,-1.88981,83.7562715453138
79,other,-1.42117,83.7562715453138
80,other,-0.62222,83.7562715453138
81,other,-4.67318,83.7562715453138
82,other,-5.85197,83.7562715453138
83,other,-5.47173,83.7562715453138
84,other,-5.07243,83.7562715453138
85,other,-4.86763,83.7562715453138
86,other,-2.50925,83.7562715453138
87,other,-1.16601,83.7562715453138
88,other,-0.75312,83.7562715453138
89,other,-0.72077,83.7562715453138
90,other,-0.0995600000000003,83.7562715453138
91,other,-2.07657,83.7562715453138
92,other,-1.4296,83.7562715453138
93,other,-0.61632,83.7562715453138
94,other,-3.99522,83.7562715453138
95,other,-3.34366,83.7562715453138
96,other,-2.00551,83.7562715453138
97,other,-1.71721,83.7562715453138
98,AFother,-0.95094,83.7562715453138
99,AFother,-0.8384,83.7562715453138
100,AF,-0.53731,83.7562715453138
101,AF,-0.42762,83.7562715453138
102,AFother,-4.64103,83.7562715453138
103,AF,-3.27956,83.7562715453138
104,AF,-2.66759,83.7562715453138
105,AF,-2.15607,83.7562715453138
106,AFother,-1.77811,83.7562715453138
107,AFother,-1.5248,83.7562715453138
108,AFother,-0.2065,83.7562715453138
109,AF,-1.26905,83.7562715453138
110,AF,-1.03884,83.7562715453138
111,AF,-0.79725,83.7562715453138
112,AFother,-0.20851,83.7562715453138
113,AF,-1.60135,83.7562715453138
114,AF,-2.65481,83.7562715453138
115,AF,-2.61216,83.7562715453138
116,AF,-2.03594,83.7562715453138
117,AF,-1.99295,83.7562715453138
118,AF,-1.8451,83.7562715453138
119,AF,-1.75316,83.7562715453138
120,AF,-0.67182,83.7562715453138
121,AF,-0.34861,83.7562715453138
122,AF,-0.30469,83.7562715453138
123,AF,-1.80111,83.7562715453138
124,AF,-0.94721,83.7562715453138
125,AF,-1.50461,83.7562715453138
126,AF,-3.18976,83.7562715453138
127,AF,-2.8063,83.7562715453138
128,AF,-1.50406,83.7562715453138
129,AF,-2.01746,83.7562715453138
130,AFother,-0.71461,83.7562715453138
131,other,-3.50171,83.7562715453138
67,other,-8.02317,283.28980947512
68,other,-7.54003,275.040320558552
69,other,-7.20187,274.21171994096
70,other,-5.57067,256.819711862056
71,other,-4.35326,260.961891025941
72,other,-2.32408,280.408788667752
73,AFother,-0.310820000000001,563.541334864599
74,other,-2.97847,255.525914792433
75,other,-2.00657,241.412297068232
76,other,-5.61616,278.922628269998
77,other,-3.17931,274.929525302197
78,other,-2.81312,264.488754115472
79,other,-1.38874,271.710698383584
80,other,-5.44287,278.86128334455
81,other,-5.40012,282.671076562276
82,other,-7.04322,232.418361926874
83,other,-6.77097,227.12051655506
84,other,-6.00471,225.668043716316
85,other,-5.55791,233.934745845821
86,other,-2.5716,202.370390853535
87,other,-2.19608,175.133628925812
88,other,-2.0009,102.077955945851
89,other,-1.19739,112.676535897213
90,other,-1.33392,103.759790161105
91,other,-1.66571,146.962571234651
92,other,-2.81838,152.942304769723
93,other,-0.47252,149.787913309255
94,other,-3.77892,225.554149313815
95,other,-3.82625,226.067380475563
96,other,-2.23687,164.660950053305
97,other,-1.96362,81.4660609952466
98,AFother,-0.563960000000001,211.513514616719
