anc_node,state,anc_node_ages,anc_hvolume
83,other,-5.48666,2.69645968170942
84,other,-5.15773,2.69645968170942
85,other,-2.63416,2.69645968170942
86,other,-1.5503,2.69645968170942
87,other,-1.32368,2.69645968170942
88,other,-0.953399999999999,2.69645968170942
89,other,-0.2256,2.69645968170942
90,other,-1.6601,2.69645968170942
91,other,-4.79561,2.69645968170942
92,other,-1.45014,2.69645968170942
93,other,-0.40415,2.69645968170942
94,other,-3.61546,2.69645968170942
95,other,-3.20095,2.69645968170942
96,other,-2.50521,2.69645968170942
97,other,-2.43142,2.69645968170942
98,other,-1.70022,2.69645968170942
99,AFother,-0.65036,2.69645968170942
100,AF,-0.3852,2.69645968170942
101,other,-2.20438,2.69645968170942
102,AFother,-4.45888,2.69645968170942
103,AF,-3.2538,2.69645968170942
104,AF,-3.13768,2.69645968170942
105,AF,-2.98588,2.69645968170942
106,AF,-2.79247,2.69645968170942
107,AFother,-2.36427,2.69645968170942
108,AFother,-0.56144,2.69645968170942
109,AF,-2.30122,2.69645968170942
110,AF,-2.15512,2.69645968170942
111,AF,-0.88087,2.69645968170942
112,AFother,-0.43817,2.69645968170942
113,AF,-2.78963,2.69645968170942
114,AF,-3.06134,2.69645968170942
115,AF,-1.73572,2.69645968170942
116,AF,-1.45349,2.69645968170942
117,AF,-1.13441,2.69645968170942
118,AF,-0.47002,2.69645968170942
119,AF,-0.39372,2.69645968170942
120,AF,-0.292129999999999,2.69645968170942
121,AF,-2.4632,2.69645968170942
122,AF,-1.12879,2.69645968170942
123,AF,-1.06741,2.69645968170942
124,AF,-1.72326,2.69645968170942
125,AFother,-3.91193,2.69645968170942
126,AF,-3.91001,2.69645968170942
127,AF,-3.57691,2.69645968170942
128,AF,-2.34752,2.69645968170942
129,AF,-1.8041,2.69645968170942
130,AF,-2.30004,2.69645968170942
131,AFother,-2.89045,2.69645968170942
67,other,-7.45014,4.69052207165363
68,other,-7.20369,-8.84679334796465e+112
69,other,-7.00795,-5.63742560220556e+113
70,other,-4.00144,2.69645968170942
71,other,-3.63898,2.69645968170942
72,other,-3.18227,2.69645968170942
73,AFother,-0.30376,2.69645968170942
74,other,-1.32836,2.69645968170942
75,other,-0.52644,2.69645968170942
76,other,-4.48268,2.69645968170942
77,other,-3.71678,2.69645968170942
78,other,-2.82383,2.69645968170942
79,other,-2.26471,2.69645968170942
80,other,-0.4794,2.69645968170942
81,other,-4.37836,2.69645968170942
82,other,-6.97502,2.69645968170942
83,other,-6.55659,2.69645968170942
84,other,-6.1627,2.69645968170942
85,other,-5.48099,2.69645968170942
86,other,-3.31622,2.69645968170942
87,other,-2.21799,2.69645968170942
88,other,-1.92377,2.69645968170942
89,other,-0.15632,2.69645968170942
90,other,-2.04032,2.69645968170942
91,other,-2.14157,2.69645968170942
92,AFother,-0.47189,2.69645968170942
93,other,-5.61542,2.69645968170942
94,other,-3.19782,2.69645968170942
95,other,-3.31753,2.69645968170942
96,other,-2.41357,2.69645968170942
97,AFother,-1.952,2.69645968170942
98,AFother,-1.75722,2.69645968170942
99,AF,-1.69538,2.69645968170942
100,AF,-0.8499,2.69645968170942
101,AF,-0.323560000000001,2.69645968170942
102,AFother,-4.81521,2.69645968170942
103,AF,-4.07042,2.69645968170942
104,AF,-2.64652,2.69645968170942
105,AF,-1.78,2.69645968170942
106,AF,-1.38522,2.69645968170942
107,AFother,-1.04313,2.69645968170942
108,AFother,-0.51496,2.69645968170942
109,AF,-0.99981,2.69645968170942
110,AF,-0.76888,2.69645968170942
111,AF,-0.58355,2.69645968170942
112,AF,-0.62966,2.69645968170942
113,AF,-1.73858,2.69645968170942
114,AF,-2.39767,2.69645968170942
115,AF,-2.25229,2.69645968170942
116,AF,-1.56071,2.69645968170942
117,AF,-2.17616,2.69645968170942
118,AF,-1.89151,2.69645968170942
119,AF,-0.79811,2.69645968170942
120,AF,-0.50902,2.69645968170942
121,AF,-0.36017,2.69645968170942
122,AF,-2.26587,2.69645968170942
123,AF,-1.44166,2.69645968170942
124,AF,-1.02687,2.69645968170942
125,AF,-1.75185,2.69645968170942
126,AF,-3.9766,2.69645968170942
127,AF,-3.46892,2.69645968170942
128,AF,-2.85183,2.69645968170942
129,AF,-1.31648,2.69645968170942
130,AFother,-0.75279,2.69645968170942
131,other,-3.82702,2.69645968170942
67,other,-7.64471,4.79998445490498
68,other,-7.40925,-5.63742560220556e+113
69,other,-7.18764,4.75274626740913e+113
70,other,-6.52686,2.69645968170942
71,other,-4.61214,2.69645968170942
72,other,-3.95651,2.69645968170942
73,other,-3.16293,2.69645968170942
74,other,-0.84108,2.69645968170942
75,other,-2.54393,2.69645968170942
76,other,-1.11898,2.69645968170942
77,other,-3.96047,2.69645968170942
78,other,-2.91051,2.69645968170942
79,other,-1.94905,2.69645968170942
80,other,-1.08097,2.69645968170942
81,other,-3.70045,2.69645968170942
82,other,-5.36626,2.69645968170942
83,AFother,-6.09121,2.69645968170942
84,AF,-3.96176,2.69645968170942
85,AF,-3.00216,2.69645968170942
86,AF,-2.95396,2.69645968170942
87,AF,-2.59613,2.69645968170942
88,AF,-1.7084,2.69645968170942
89,AFother,-0.97193,2.69645968170942
90,AFother,-0.11745,2.69645968170942
91,AF,-1.28711,2.69645968170942
92,AF,-1.04415,2.69645968170942
93,AF,-0.6026,2.69645968170942
94,AFother,-0.66847,2.69645968170942
95,AF,-1.67746,2.69645968170942
96,AF,-2.17182,2.69645968170942
97,AF,-2.83607,2.69645968170942
98,AF,-2.68598,2.69645968170942
99,AF,-2.3483,2.69645968170942
100,AF,-2.54657,2.69645968170942
101,AF,-2.29479,2.69645968170942
102,AF,-0.98856,2.69645968170942
103,AF,-0.49308,2.69645968170942
104,AF,-0.24224,2.69645968170942
105,AF,-2.20246,2.69645968170942
106,AF,-0.76996,2.69645968170942
107,AF,-3.16983,2.69645968170942
108,AF,-2.72947,2.69645968170942
109,AF,-1.4695,2.69645968170942
110,AF,-1.10055,2.69645968170942
111,AFother,-0.8181,2.69645968170942
112,other,-4.53922,2.69645968170942
113,other,-6.82755,2.69645968170942
114,other,-5.52033,2.69645968170942
115,other,-4.6227,2.69645968170942
116,other,-3.60002,2.69645968170942
117,other,-1.76269,2.69645968170942
118,other,-1.47208,2.69645968170942
119,other,-1.06703,2.69645968170942
120,other,-0.40905,2.69645968170942
121,other,-2.75947,2.69645968170942
122,other,-2.15573,2.69645968170942
123,AFother,-0.44323,2.69645968170942
124,other,-3.79224,2.69645968170942
125,other,-3.05882,2.69645968170942
126,other,-2.7485,2.69645968170942
127,other,-2.58165,2.69645968170942
128,AFother,-1.81774,2.69645968170942
129,AFother,-1.33002,2.69645968170942
130,AF,-0.68694,2.69645968170942
131,AF,-0.47825,2.69645968170942
67,other,-8.73697,4.71710194579676
68,other,-8.28674,-1.57173410140531e+103
69,other,-6.20467,2.69109990419787e+103
70,other,-4.63458,2.69645968170942
71,other,-2.88234,2.69645968170942
72,AFother,-0.212619999999999,2.69645968170942
73,other,-3.68889,2.69645968170942
74,other,-2.36243,2.69645968170942
75,other,-0.95679,2.69645968170942
76,other,-4.91494,2.69645968170942
77,other,-2.51056,2.69645968170942
78,other,-2.00661,2.69645968170942
79,other,-1.88878,2.69645968170942
80,other,-0.52177,2.69645968170942
81,other,-5.29113,2.69645968170942
82,other,-8.28663,2.69645968170942
83,other,-7.77691,2.69645968170942
84,other,-7.29144,2.69645968170942
85,other,-6.48396,2.69645968170942
86,other,-3.27695,2.69645968170942
87,other,-2.48507,2.69645968170942
88,other,-2.20007,2.69645968170942
89,other,-1.75879,2.69645968170942
90,other,-1.26428,2.69645968170942
91,other,-2.31206,2.69645968170942
92,other,-2.90579,2.69645968170942
93,AFother,-0.531049999999999,2.69645968170942
94,other,-4.81315,2.69645968170942
95,other,-4.51716,2.69645968170942
96,other,-3.22569,2.69645968170942
97,other,-3.01875,2.69645968170942
98,AFother,-2.30357,2.69645968170942
99,AFother,-0.60538,2.69645968170942
100,AF,-0.349879999999999,2.69645968170942
101,AFother,-1.78674,2.69645968170942
102,AFother,-6.22977,2.69645968170942
103,AF,-4.12934,2.69645968170942
104,AF,-4.0245,2.69645968170942
105,AF,-3.41829,2.69645968170942
106,AF,-2.90612,2.69645968170942
107,AF,-2.08987,2.69645968170942
108,AFother,-1.41077,2.69645968170942
109,AFother,-0.771699999999999,2.69645968170942
110,AF,-1.22225,2.69645968170942
111,AF,-0.969069999999999,2.69645968170942
112,AF,-0.64195,2.69645968170942
113,AFother,-0.56757,2.69645968170942
114,AF,-2.10218,2.69645968170942
115,AF,-3.3483,2.69645968170942
116,AF,-3.05351,2.69645968170942
117,AF,-1.97904,2.69645968170942
118,AF,-2.61487,2.69645968170942
119,AF,-2.12502,2.69645968170942
120,AF,-0.841489999999999,2.69645968170942
121,AF,-0.54106,2.69645968170942
122,AF,-0.346299999999999,2.69645968170942
123,AF,-2.69803,2.69645968170942
124,AF,-2.21477,2.69645968170942
125,AF,-1.31025,2.69645968170942
126,AF,-0.680629999999999,2.69645968170942
127,AF,-3.40902,2.69645968170942
128,AF,-2.05117,2.69645968170942
129,AF,-2.10684,2.69645968170942
130,AFother,-1.71007,2.69645968170942
131,other,-4.71942,2.69645968170942
67,other,-5.52026,4.72069934441061
68,other,-5.34974,-5.50387162298723e+102
69,other,-5.1784,1.69274357424944e+102
70,other,-4.17982,2.69645968170942
71,other,-4.05651,2.69645968170942
72,other,-2.33738,2.69645968170942
73,AFother,-0.0508700000000006,2.69645968170942
74,other,-0.75054,2.69645968170942
75,other,-0.2565,2.69645968170942
76,other,-3.47717,2.69645968170942
77,other,-2.83987,2.69645968170942
78,other,-2.00362,2.69645968170942
79,other,-1.58514,2.69645968170942
80,other,-0.35775,2.69645968170942
81,other,-4.35026,2.69645968170942
82,other,-4.89541,2.69645968170942
83,other,-4.32262,2.69645968170942
84,other,-3.90018,2.69645968170942
85,other,-3.68595,2.69645968170942
86,other,-2.13384,2.69645968170942
87,other,-1.60189,2.69645968170942
88,other,-1.04664,2.69645968170942
89,other,-0.162680000000001,2.69645968170942
90,other,-1.02182,2.69645968170942
91,other,-2.01149,2.69645968170942
92,AFother,-0.30417,2.69645968170942
93,other,-3.57177,2.69645968170942
94,other,-2.26638,2.69645968170942
95,other,-2.61941,2.69645968170942
96,other,-2.13355,2.69645968170942
97,other,-1.8871,2.69645968170942
98,AFother,-0.5495,2.69645968170942
99,AF,-0.22949,2.69645968170942
100,other,-1.86723,2.69645968170942
101,AFother,-1.5732,2.69645968170942
102,AFother,-3.88364,2.69645968170942
103,AF,-3.35615,2.69645968170942
104,AF,-2.9294,2.69645968170942
105,AF,-2.46301,2.69645968170942
106,AF,-2.44287,2.69645968170942
107,AF,-1.86137,2.69645968170942
108,AF,-1.64616,2.69645968170942
109,AFother,-1.30016,2.69645968170942
110,AFother,-0.279450000000001,2.69645968170942
111,AF,-1.28805,2.69645968170942
112,AF,-1.07921,2.69645968170942
113,AF,-0.96975,2.69645968170942
114,AFother,-0.26559,2.69645968170942
115,AF,-1.11846,2.69645968170942
116,AF,-2.13555,2.69645968170942
117,AF,-1.98318,2.69645968170942
118,AF,-1.64966,2.69645968170942
119,AF,-1.48038,2.69645968170942
120,AF,-0.59973,2.69645968170942
121,AF,-2.13277,2.69645968170942
122,AF,-1.2217,2.69645968170942
123,AF,-0.52287,2.69645968170942
124,AF,-0.4363,2.69645968170942
125,AF,-0.42673,2.69645968170942
126,AF,-0.796670000000001,2.69645968170942
127,AF,-2.71843,2.69645968170942
128,AF,-2.21687,2.69645968170942
129,AF,-1.01899,2.69645968170942
130,AFother,-0.873670000000001,2.69645968170942
131,other,-3.23924,2.69645968170942
67,other,-7.24733,4.63039316558191
68,other,-6.52927,1.02713007552158e+105
69,other,-6.21691,-7.39251059971625e+104
70,other,-5.32356,2.69645968170942
71,other,-4.87709,2.69645968170942
72,other,-2.93247,2.69645968170942
73,AFother,-0.30143,2.69645968170942
74,other,-2.02044,2.69645968170942
75,AFother,-0.303879999999999,2.69645968170942
76,other,-4.46218,2.69645968170942
77,other,-1.37551,2.69645968170942
78,other,-1.22371,2.69645968170942
79,other,-0.32843,2.69645968170942
80,other,-4.31707,2.69645968170942
81,other,-4.61606,2.69645968170942
82,AFother,-6.80487,2.69645968170942
83,other,-6.3366,2.69645968170942
84,other,-5.78023,2.69645968170942
85,other,-5.35063,2.69645968170942
86,other,-3.59121,2.69645968170942
87,other,-2.64102,2.69645968170942
88,other,-1.91441,2.69645968170942
89,other,-0.65156,2.69645968170942
90,other,-0.18263,2.69645968170942
91,other,-3.24832,2.69645968170942
92,other,-2.41538,2.69645968170942
93,AFother,-0.38586,2.69645968170942
94,other,-3.34916,2.69645968170942
95,other,-4.99884,2.69645968170942
96,other,-3.83724,2.69645968170942
97,other,-3.74827,2.69645968170942
98,AFother,-2.87898,2.69645968170942
99,AF,-2.31744,2.69645968170942
100,AF,-1.1641,2.69645968170942
101,AF,-0.237039999999999,2.69645968170942
102,AFother,-5.53682,2.69645968170942
103,AF,-4.25887,2.69645968170942
104,AF,-4.06649,2.69645968170942
105,AF,-3.39001,2.69645968170942
106,AF,-3.03383,2.69645968170942
107,AF,-2.02833,2.69645968170942
108,AFother,-1.44451,2.69645968170942
109,AFother,-0.29862,2.69645968170942
110,AF,-1.55858,2.69645968170942
111,AF,-1.47401,2.69645968170942
112,AF,-0.94315,2.69645968170942
113,AFother,-0.258599999999999,2.69645968170942
114,AF,-2.76692,2.69645968170942
115,AF,-2.82905,2.69645968170942
116,AF,-2.63058,2.69645968170942
117,AF,-2.48309,2.69645968170942
118,AF,-2.21275,2.69645968170942
119,AF,-0.6178,2.69645968170942
120,AF,-0.48062,2.69645968170942
121,AF,-0.44616,2.69645968170942
122,AF,-3.26805,2.69645968170942
123,AF,-2.42149,2.69645968170942
124,AF,-1.56613,2.69645968170942
125,AFother,-4.96202,2.69645968170942
126,AF,-4.94703,2.69645968170942
127,AF,-3.00425,2.69645968170942
128,AF,-3.6885,2.69645968170942
129,AFother,-4.73,2.69645968170942
130,other,-3.70159,2.69645968170942
131,AFother,-1.32311,2.69645968170942
67,other,-9.99474,4.71540818274597
68,other,-9.48281,5.6374256022056e+113
69,other,-9.26798,4.75274626740913e+113
70,other,-5.08263,2.69645968170942
71,other,-4.66699,2.69645968170942
72,other,-2.88092,2.69645968170942
73,AFother,-0.589259999999999,2.69645968170942
74,other,-3.23583,2.69645968170942
75,other,-1.15806,2.69645968170942
76,other,-5.8635,2.69645968170942
77,other,-4.91399,2.69645968170942
78,other,-3.44805,2.69645968170942
79,other,-3.23418,2.69645968170942
80,other,-0.707409999999999,2.69645968170942
81,other,-8.20916,2.69645968170942
82,other,-8.49741,2.69645968170942
83,other,-8.06081,2.69645968170942
84,other,-7.04636,2.69645968170942
85,other,-6.96891,2.69645968170942
86,other,-6.51789,2.69645968170942
87,other,-3.54835,2.69645968170942
88,other,-2.98797,2.69645968170942
89,other,-2.5123,2.69645968170942
90,other,-0.455109999999999,2.69645968170942
91,other,-2.62671,2.69645968170942
92,other,-1.62161,2.69645968170942
93,AFother,-0.1821,2.69645968170942
94,other,-4.93697,2.69645968170942
95,other,-4.03453,2.69645968170942
96,other,-3.64302,2.69645968170942
97,other,-3.4053,2.69645968170942
98,AFother,-2.58837,2.69645968170942
99,AFother,-2.54046,2.69645968170942
100,AF,-1.21952,2.69645968170942
101,AF,-1.16347,2.69645968170942
102,AFother,-5.57694,2.69645968170942
103,AF,-4.71917,2.69645968170942
104,AF,-4.55815,2.69645968170942
105,AF,-4.14882,2.69645968170942
106,AF,-3.39608,2.69645968170942
107,AF,-3.36962,2.69645968170942
108,AF,-3.31868,2.69645968170942
109,AF,-2.50902,2.69645968170942
110,AF,-2.24826,2.69645968170942
111,AFother,-1.50771,2.69645968170942
112,AFother,-0.588039999999999,2.69645968170942
113,AF,-1.54492,2.69645968170942
114,AF,-1.45661,2.69645968170942
115,AF,-0.97752,2.69645968170942
116,AF,-0.78847,2.69645968170942
117,AF,-1.98695,2.69645968170942
118,AF,-2.18912,2.69645968170942
119,AF,-2.32027,2.69645968170942
120,AF,-2.17277,2.69645968170942
121,AF,-1.99656,2.69645968170942
122,AF,-1.92968,2.69645968170942
123,AF,-0.76552,2.69645968170942
124,AF,-0.447369999999999,2.69645968170942
125,AF,-0.422790000000001,2.69645968170942
126,AF,-1.94311,2.69645968170942
127,AF,-1.4286,2.69645968170942
128,AF,-2.47864,2.69645968170942
129,AFother,-0.66325,2.69645968170942
130,AF,-3.80214,2.69645968170942
131,other,-3.87812,2.69645968170942
67,other,-8.44138,4.492044461305
68,other,-7.66325,-5.63742560220556e+113
69,other,-7.28951,4.75274626740913e+113
70,other,-5.7617,2.69645968170942
71,other,-5.75506,2.69645968170942
72,other,-2.84251,2.69645968170942
73,AFother,-0.36782,2.69645968170942
74,other,-3.08286,2.69645968170942
75,other,-0.93477,2.69645968170942
76,other,-4.41556,2.69645968170942
77,other,-3.44652,2.69645968170942
78,other,-2.87897,2.69645968170942
79,other,-0.292580000000001,2.69645968170942
80,other,-3.34947,2.69645968170942
81,other,-5.48411,2.69645968170942
82,other,-8.27136,2.69645968170942
83,other,-7.47806,2.69645968170942
84,other,-6.26729,2.69645968170942
85,other,-6.09148,2.69645968170942
86,other,-3.93706,2.69645968170942
87,other,-3.22846,2.69645968170942
88,other,-1.57337,2.69645968170942
89,other,-1.22765,2.69645968170942
90,other,-0.0540800000000008,2.69645968170942
91,other,-3.03953,2.69645968170942
92,other,-3.11119,2.69645968170942
93,other,-0.819260000000001,2.69645968170942
94,other,-3.86394,2.69645968170942
95,other,-4.83737,2.69645968170942
96,other,-3.48873,2.69645968170942
97,other,-3.03001,2.69645968170942
98,other,-2.71447,2.69645968170942
99,AFother,-1.46961,2.69645968170942
100,AFother,-0.36736,2.69645968170942
101,AF,-0.24277,2.69645968170942
102,AFother,-6.84681,2.69645968170942
103,AF,-4.60498,2.69645968170942
104,AF,-4.33713,2.69645968170942
105,AF,-3.65287,2.69645968170942
106,AF,-3.53118,2.69645968170942
107,AF,-3.17891,2.69645968170942
108,AF,-2.39817,2.69645968170942
109,AFother,-1.29718,2.69645968170942
110,AFother,-0.54609,2.69645968170942
111,AF,-1.7969,2.69645968170942
112,AF,-1.3595,2.69645968170942
113,AF,-1.12578,2.69645968170942
114,AFother,-0.674860000000001,2.69645968170942
115,AF,-2.79386,2.69645968170942
116,AF,-3.4394,2.69645968170942
117,AF,-2.15322,2.69645968170942
118,AF,-1.63471,2.69645968170942
119,AF,-1.45827,2.69645968170942
120,AF,-3.14329,2.69645968170942
121,AF,-3.0479,2.69645968170942
122,AF,-2.74077,2.69645968170942
123,AF,-1.40172,2.69645968170942
124,AF,-0.974570000000001,2.69645968170942
125,AF,-0.49166,2.69645968170942
126,AF,-0.44385,2.69645968170942
127,AF,-2.46859,2.69645968170942
128,AF,-4.60249,2.69645968170942
129,AF,-3.5436,2.69645968170942
130,AF,-2.4013,2.69645968170942
131,other,-4.36558,2.69645968170942
67,other,-6.52648,4.69887661451317
68,other,-6.11221,-3.02972499421802e+102
69,other,-5.90273,-1.16909830324621e+102
70,other,-4.60442,2.69645968170942
71,other,-4.22991,2.69645968170942
72,other,-2.25362,2.69645968170942
73,AFother,-0.1924,2.69645968170942
74,other,-0.99146,2.69645968170942
75,AFother,-0.23664,2.69645968170942
76,other,-4.68579,2.69645968170942
77,other,-2.90775,2.69645968170942
78,other,-2.73592,2.69645968170942
79,other,-0.56512,2.69645968170942
80,other,-4.50041,2.69645968170942
81,other,-3.25375,2.69645968170942
82,other,-6.02052,2.69645968170942
83,other,-5.61353,2.69645968170942
84,other,-5.33448,2.69645968170942
85,other,-4.85573,2.69645968170942
86,other,-3.79098,2.69645968170942
87,other,-1.71788,2.69645968170942
88,other,-0.97673,2.69645968170942
89,other,-0.88779,2.69645968170942
90,other,-0.31725,2.69645968170942
91,other,-2.10651,2.69645968170942
92,other,-1.78331,2.69645968170942
93,AFother,-0.24094,2.69645968170942
94,other,-4.03243,2.69645968170942
95,other,-4.28952,2.69645968170942
96,other,-2.89254,2.69645968170942
97,AFother,-2.24903,2.69645968170942
98,other,-2.10839,2.69645968170942
99,AFother,-0.69681,2.69645968170942
100,AF,-0.11219,2.69645968170942
101,AFother,-1.90896,2.69645968170942
102,other,-5.49355,2.69645968170942
103,AFother,-3.44198,2.69645968170942
104,AF,-3.31547,2.69645968170942
105,AF,-2.90775,2.69645968170942
106,AF,-2.633,2.69645968170942
107,AF,-1.94585,2.69645968170942
108,AFother,-1.15386,2.69645968170942
109,AFother,-0.7499,2.69645968170942
110,AF,-1.62205,2.69645968170942
111,AF,-1.0924,2.69645968170942
112,AF,-0.998460000000001,2.69645968170942
113,AFother,-0.38129,2.69645968170942
114,AF,-2.20863,2.69645968170942
115,AF,-2.71734,2.69645968170942
116,AF,-2.07927,2.69645968170942
117,AF,-1.97197,2.69645968170942
118,AF,-1.73059,2.69645968170942
119,AF,-1.38254,2.69645968170942
120,AF,-0.484500000000001,2.69645968170942
121,AF,-0.325690000000001,2.69645968170942
122,AF,-0.27093,2.69645968170942
123,AF,-2.3953,2.69645968170942
124,AF,-1.47465,2.69645968170942
125,AF,-0.9028,2.69645968170942
126,AF,-0.996980000000001,2.69645968170942
127,AF,-2.54296,2.69645968170942
128,AF,-1.85386,2.69645968170942
129,AF,-1.17589,2.69645968170942
130,AFother,-1.25932,2.69645968170942
131,other,-4.12311,2.69645968170942
67,other,-9.12363,4.6168357814866
68,other,-7.82805,5.6374256022056e+113
69,other,-7.43598,4.75274626740913e+113
70,other,-5.78701,2.69645968170942
71,other,-5.48719,2.69645968170942
72,other,-2.99282,2.69645968170942
73,AFother,-0.0827299999999997,2.69645968170942
74,other,-2.36266,2.69645968170942
75,other,-1.07312,2.69645968170942
76,other,-4.73334,2.69645968170942
77,other,-3.31834,2.69645968170942
78,other,-2.73433,2.69645968170942
79,other,-0.97339,2.69645968170942
80,other,-4.34954,2.69645968170942
81,other,-6.45354,2.69645968170942
82,other,-8.3256,2.69645968170942
83,other,-8.12428,2.69645968170942
84,other,-6.79384,2.69645968170942
85,other,-6.30736,2.69645968170942
86,other,-4.102,2.69645968170942
87,other,-2.88057,2.69645968170942
88,other,-2.09873,2.69645968170942
89,other,-1.28921,2.69645968170942
90,other,-1.11092,2.69645968170942
91,other,-3.60115,2.69645968170942
92,other,-2.21784,2.69645968170942
93,other,-0.927850000000001,2.69645968170942
94,other,-4.33084,2.69645968170942
95,other,-6.08252,2.69645968170942
96,other,-5.37773,2.69645968170942
97,other,-4.8696,2.69645968170942
98,AFother,-2.21624,2.69645968170942
99,AFother,-1.70878,2.69645968170942
100,AF,-0.977,2.69645968170942
101,AF,-0.677770000000001,2.69645968170942
102,AFother,-7.04603,2.69645968170942
103,AF,-4.36523,2.69645968170942
104,AF,-3.23783,2.69645968170942
105,AF,-3.11247,2.69645968170942
106,AF,-2.60483,2.69645968170942
107,AF,-2.31238,2.69645968170942
108,AFother,-1.71451,2.69645968170942
109,AFother,-0.372260000000001,2.69645968170942
110,AF,-1.45862,2.69645968170942
111,AF,-1.01549,2.69645968170942
112,AF,-0.94782,2.69645968170942
113,AFother,-0.439360000000001,2.69645968170942
114,AF,-1.74637,2.69645968170942
115,AF,-2.05366,2.69645968170942
116,AF,-2.03421,2.69645968170942
117,AF,-1.77495,2.69645968170942
118,AF,-1.26193,2.69645968170942
119,AF,-0.49635,2.69645968170942
120,AF,-0.31246,2.69645968170942
121,AF,-0.282999999999999,2.69645968170942
122,AF,-2.83021,2.69645968170942
123,AF,-1.80932,2.69645968170942
124,AF,-1.16322,2.69645968170942
125,AF,-1.56325,2.69645968170942
126,AF,-4.35622,2.69645968170942
127,AF,-4.27391,2.69645968170942
128,AF,-2.99171,2.69645968170942
129,AF,-1.89511,2.69645968170942
130,AF,-1.81065,2.69645968170942
131,other,-6.39926,2.69645968170942
67,other,-6.77434,4.63265860681743
68,other,-6.56901,-6.33211096229462e+105
69,other,-6.2804,-7.8626759108002e+105
70,other,-5.01728,2.69645968170942
71,other,-4.66867,2.69645968170942
72,other,-4.03909,2.69645968170942
73,AFother,-0.0836599999999992,2.69645968170942
74,other,-2.11463,2.69645968170942
75,other,-0.69272,2.69645968170942
76,other,-4.81546,2.69645968170942
77,other,-3.74786,2.69645968170942
78,other,-3.39292,2.69645968170942
79,other,-1.62948,2.69645968170942
80,other,-4.72839,2.69645968170942
81,other,-4.7531,2.69645968170942
82,other,-5.65192,2.69645968170942
83,other,-5.1949,2.69645968170942
84,other,-4.87813,2.69645968170942
85,other,-4.75528,2.69645968170942
86,other,-2.7702,2.69645968170942
87,other,-1.83155,2.69645968170942
88,other,-1.64568,2.69645968170942
89,other,-1.19193,2.69645968170942
90,other,-0.19916,2.69645968170942
91,other,-1.63223,2.69645968170942
92,other,-1.40988,2.69645968170942
93,AFother,-0.22218,2.69645968170942
94,other,-3.34986,2.69645968170942
95,other,-3.57211,2.69645968170942
96,other,-2.50871,2.69645968170942
97,other,-1.95742,2.69645968170942
98,AFother,-1.62046,2.69645968170942
99,AFother,-0.54386,2.69645968170942
100,AF,-0.37876,2.69645968170942
101,AFother,-1.49462,2.69645968170942
102,AFother,-5.04749,2.69645968170942
103,AF,-3.98156,2.69645968170942
104,AF,-3.97366,2.69645968170942
105,AF,-2.94585,2.69645968170942
106,AF,-2.84182,2.69645968170942
107,AF,-2.408,2.69645968170942
108,AF,-2.1207,2.69645968170942
109,AFother,-1.43479,2.69645968170942
110,AFother,-0.63383,2.69645968170942
111,AF,-1.38854,2.69645968170942
112,AF,-1.3624,2.69645968170942
113,AFother,-0.342899999999999,2.69645968170942
114,AF,-0.682919999999999,2.69645968170942
115,AF,-2.0061,2.69645968170942
116,AF,-2.56579,2.69645968170942
117,AF,-1.96783,2.69645968170942
118,AF,-0.83738,2.69645968170942
119,AF,-1.59616,2.69645968170942
120,AF,-2.01736,2.69645968170942
121,AF,-1.74925,2.69645968170942
122,AF,-1.71593,2.69645968170942
123,AF,-1.21872,2.69645968170942
124,AF,-0.5268,2.69645968170942
125,AF,-0.500459999999999,2.69645968170942
126,AF,-0.415959999999999,2.69645968170942
127,AF,-3.81067,2.69645968170942
128,AF,-2.38627,2.69645968170942
129,AF,-1.22442,2.69645968170942
130,AFother,-1.20712,2.69645968170942
131,other,-3.58533,2.69645968170942
67,other,-8.872,4.5632153868823
68,other,-8.67645,-5.63742560220556e+113
69,other,-8.21528,8.84679334796465e+112
70,other,-6.19479,2.69645968170942
71,other,-5.87903,2.69645968170942
72,other,-4.07492,2.69645968170942
73,AFother,-0.201840000000001,2.69645968170942
74,other,-1.70459,2.69645968170942
75,AFother,-0.48316,2.69645968170942
76,other,-5.5409,2.69645968170942
77,other,-3.38484,2.69645968170942
78,other,-1.99538,2.69645968170942
79,other,-1.20848,2.69645968170942
80,other,-0.452260000000001,2.69645968170942
81,other,-6.56916,2.69645968170942
82,other,-7.66762,2.69645968170942
83,other,-6.80971,2.69645968170942
84,other,-6.53552,2.69645968170942
85,other,-3.46161,2.69645968170942
86,other,-2.08263,2.69645968170942
87,other,-1.88129,2.69645968170942
88,other,-1.52527,2.69645968170942
89,other,-0.120200000000001,2.69645968170942
90,other,-2.43166,2.69645968170942
91,other,-6.02236,2.69645968170942
92,other,-3.20332,2.69645968170942
93,AFother,-0.59318,2.69645968170942
94,other,-4.1069,2.69645968170942
95,other,-3.78816,2.69645968170942
96,other,-3.07214,2.69645968170942
97,other,-2.91293,2.69645968170942
98,AFother,-1.69524,2.69645968170942
99,AFother,-0.45388,2.69645968170942
100,AF,-0.2164,2.69645968170942
101,AF,-1.4839,2.69645968170942
102,AFother,-5.45156,2.69645968170942
103,AF,-4.29872,2.69645968170942
104,AF,-4.29863,2.69645968170942
