region,temp_diurnal_range,precip_seasonality,soil_pH,solar_radiation
outside_AF,86,44,40.328311920166,14646.5830078125
outside_AF,66,41,47,18333.166015625
outside_AF,122,62,54,15027.8330078125
outside_AF,100,67,50.2349395751953,16413.25
outside_AF,138,73,49.6897583007812,15646.75
outside_AF,106,37,44.9849395751953,13597.3330078125
outside_AF,93,51,50.9337348937988,15902.5
outside_AF,123,28,51.430721282959,13905.25
outside_AF,116,45,53.1867485046387,13773.9169921875
outside_AF,105,62,51.0632514953613,18476.583984375
outside_AF,95,13,57.7530136108398,12864.8330078125
outside_AF,109,56,52,13401.6669921875
outside_AF,146,54,53.5963859558105,14266.75
outside_AF,106,59,40.2620468139648,13947.8330078125
outside_AF,105,53,39.0451812744141,14029.3330078125
outside_AF,114,45,50.6777114868164,17300.666015625
outside_AF,105,58,48,13957.1669921875
outside_AF,112,58,46.3584327697754,13922.0830078125
outside_AF,105,69,46.0451812744141,16527
outside_AF,85,41,42.2078323364258,18530.5
outside_AF,89,67,52.6295166015625,15029.1669921875
outside_AF,109,35,43.3403625488281,16832.333984375
outside_AF,99,59,42.9457817077637,14656.5
outside_AF,94,33,40,15224.25
outside_AF,130,54,59.602409362793,15575
outside_AF,130,70,52,14420.4169921875
outside_AF,139,67,50.0451812744141,14447.9169921875
outside_AF,142,72,46.2198791503906,14348.5
outside_AF,93,41,50,17854
outside_AF,129,50,55.4487953186035,15239.0830078125
outside_AF,133,68,48.4367485046387,14504.3330078125
outside_AF,133,68,56.0030136108398,14683.9169921875
outside_AF,115,81,59.9548187255859,16808.583984375
outside_AF,129,86,54.8704833984375,16788.5
outside_AF,115,61,41,14211.5830078125
outside_AF,127,80,54.1837348937988,16032.8330078125
outside_AF,117,85,57,17070.333984375
outside_AF,130,77,51.8885536193848,15204.9169921875
outside_AF,143,98,56,17119.833984375
outside_AF,83,48,66.9096374511719,18552.083984375
outside_AF,108,83,55.8584327697754,16697
outside_AF,119,79,51,17035.333984375
outside_AF,105,52,51.7048187255859,15105.3330078125
outside_AF,100,69,70,19956
outside_AF,82,76,51.9728927612305,16201.75
outside_AF,105,58,40.25,13884.3330078125
outside_AF,116,60,57.5210838317871,15501
outside_AF,110,82,53,15860.75
outside_AF,111,58,52,14655.75
outside_AF,106,100,59.897590637207,17670.416015625
outside_AF,133,69,49.9969863891602,14872
outside_AF,137,80,56,16131.0830078125
outside_AF,131,80,54,16873.166015625
outside_AF,128,76,53.0993957519531,15293.1669921875
outside_AF,91,52,61.2018089294434,17680.083984375
outside_AF,136,74,49.1295166015625,14861.25
outside_AF,135,87,61.5662651062012,17812.083984375
outside_AF,112,51,53.1295166015625,15736.5
outside_AF,97,63,40,14809.25
outside_AF,98,37,41,15058.5830078125
outside_AF,94,45,47.0873489379883,15480.25
outside_AF,103,64,51.9036140441895,16244.25
outside_AF,112,63,45.4397583007812,14941.9169921875
outside_AF,100,58,61.3072280883789,15677.3330078125
outside_AF,142,75,50.8825302124023,15673.4169921875
outside_AF,106,51,49.7409629821777,15901.5830078125
outside_AF,104,59,57.024097442627,16540.5
outside_AF,92,50,47,17707
outside_AF,110,41,61.0903625488281,17410
outside_AF,99,51,58.1174697875977,17374.083984375
outside_AF,128,75,52.6957817077637,15434.4169921875
outside_AF,106,75,54,16403.916015625
outside_AF,109,69,54.9006042480469,15172.3330078125
outside_AF,131,81,54.8825302124023,15988.25
outside_AF,142,83,53.8222885131836,17793.333984375
outside_AF,125,78,50.4367485046387,16706.75
outside_AF,114,77,56.6415672302246,16047.0830078125
outside_AF,93,54,65,17765.416015625
outside_AF,139,80,52.9789161682129,15889.9169921875
outside_AF,98,56,57.4277114868164,17372.916015625
outside_AF,137,79,47.533130645752,14680.25
outside_AF,103,100,60,17963.166015625
outside_AF,127,79,53.569278717041,16230.4169921875
outside_AF,120,71,53.0421676635742,15828.9169921875
outside_AF,103,46,70,17535.416015625
outside_AF,95,34,40,15297.0830078125
outside_AF,76,55,61.2379531860352,16802.5
outside_AF,107,48,53,14938.6669921875
outside_AF,96,45,49,17319.5
outside_AF,101,74,58.8644561767578,16960.083984375
outside_AF,139,73,50,14710.3330078125
outside_AF,131,67,48,14299.3330078125
outside_AF,115,52,60.2921676635742,16517.333984375
outside_AF,119,65,53.5481910705566,15008.25
outside_AF,118,64,61.4277114868164,16742.916015625
outside_AF,115,49,56.8825302124023,16479.333984375
outside_AF,88,54,63.0753021240234,18580.25
outside_AF,121,82,62,16648.833984375
outside_AF,128,74,55.1054229736328,15392.1669921875
outside_AF,118,34,53.1777114868164,16299.9169921875
outside_AF,123,63,54,15570.6669921875
outside_AF,118,66,52.3704833984375,15296.9169921875
outside_AF,87,50,50,17033.166015625
outside_AF,96,62,48,16342.5
outside_AF,96,55,48.5843391418457,17318.75
outside_AF,128,87,54,16125.75
outside_AF,116,79,51.8042182922363,16475.166015625
outside_AF,93,44,47.7650604248047,17057.166015625
outside_AF,103,59,40.1536140441895,13929.1669921875
outside_AF,114,63,46.5120468139648,16389.583984375
outside_AF,133,80,54,15916.4169921875
outside_AF,94,49,47.5150604248047,17809.25
outside_AF,111,71,47,16410.833984375
outside_AF,90,60,43.0391578674316,16180.6669921875
outside_AF,95,70,55,16220.4169921875
outside_AF,103,42,68,16784.25
outside_AF,115,37,51,17543.75
outside_AF,97,70,57.1144561767578,17694
outside_AF,113,55,53,14379.8330078125
outside_AF,104,78,55,16498.583984375
outside_AF,112,17,56.4849395751953,13266.5830078125
outside_AF,82,37,48,18762
outside_AF,104,55,55.8644561767578,18225.583984375
outside_AF,98,61,58.3674697875977,18028.833984375
outside_AF,112,77,56,16349.4169921875
outside_AF,99,69,46.3343391418457,16124.5830078125
outside_AF,110,56,52.6897583007812,14444.3330078125
outside_AF,106,86,58.533130645752,15246.5830078125
outside_AF,91,58,63.0090370178223,18537.166015625
outside_AF,104,87,59.033130645752,17583.833984375
outside_AF,96,63,69,19946.25
outside_AF,117,99,54,18116.583984375
outside_AF,102,62,43.6114463806152,14017.8330078125
outside_AF,133,69,45,14450.4169921875
outside_AF,93,54,64.1415634155273,17853.583984375
outside_AF,138,92,55.7530136108398,17102
outside_AF,97,42,49,17543.833984375
outside_AF,111,52,47.4638557434082,17700.25
outside_AF,119,87,55.4789161682129,15202.5830078125
outside_AF,115,80,52,15807.8330078125
outside_AF,104,80,56.0150604248047,17216.666015625
outside_AF,112,46,48.9036140441895,16445.666015625
outside_AF,100,65,58,17637.416015625
outside_AF,105,68,66,17783.25
outside_AF,130,71,47.6325302124023,14495.8330078125
outside_AF,127,61,55,15247
outside_AF,104,63,47.7078323364258,16143.1669921875
outside_AF,137,71,46.4006042480469,14507.5830078125
outside_AF,108,66,43.9096374511719,13827.3330078125
outside_AF,104,48,53.5391578674316,15878.75
outside_AF,104,54,53,15708.9169921875
outside_AF,107,20,62,13378
outside_AF,118,34,56.8162651062012,16362.4169921875
outside_AF,118,59,48.8584327697754,15362.1669921875
outside_AF,98,51,46,15525.9169921875
outside_AF,121,87,53,15563.4169921875
outside_AF,110,35,48.102409362793,16520.75
outside_AF,128,76,53.5722885131836,15788.9169921875
outside_AF,98,75,55.2018089294434,16349.3330078125
outside_AF,118,42,54.4849395751953,14702.1669921875
outside_AF,101,55,47,16312.25
outside_AF,134,73,51,15015.1669921875
outside_AF,129,54,53.2319259643555,14908
outside_AF,88,52,45,16068.75
outside_AF,130,71,51.6114463806152,15784.25
outside_AF,125,68,52.5632514953613,15518.3330078125
outside_AF,120,58,53,15631.0830078125
outside_AF,109,61,43.7289161682129,16631.916015625
outside_AF,79,51,57,19432.75
outside_AF,117,78,53.1415672302246,16165.3330078125
outside_AF,134,85,56.7530136108398,17546.833984375
outside_AF,97,39,62.3162651062012,16542.416015625
outside_AF,98,64,50,16652.25
outside_AF,113,85,55,16134.9169921875
outside_AF,89,31,48,17690.166015625
outside_AF,97,45,49,17120.666015625
outside_AF,83,47,41,14189.6669921875
outside_AF,113,53,54.3072280883789,15798.5830078125
outside_AF,127,27,54.5512046813965,14733.1669921875
outside_AF,113,62,40.1114463806152,14186.4169921875
outside_AF,128,77,53.7771072387695,15268.1669921875
outside_AF,128,88,56.2349395751953,15563.75
outside_AF,111,80,60.9819259643555,16955.916015625
outside_AF,88,47,46,18055.083984375
outside_AF,103,49,67.1144561767578,17010.5
outside_AF,128,74,44,14340.25
outside_AF,142,74,44.4969863891602,14784.0830078125
outside_AF,120,70,58.8403625488281,16659.166015625
outside_AF,132,76,45.2530136108398,14474.6669921875
outside_AF,130,97,58.033130645752,16068.5
outside_AF,136,79,53,15848.5830078125
outside_AF,144,68,46.7138557434082,14604.75
outside_AF,116,77,52.8463859558105,15430.3330078125
outside_AF,127,90,58.8945770263672,15846.5
outside_AF,103,84,59.0271072387695,17446.333984375
outside_AF,103,86,52.1204833984375,17404.833984375
outside_AF,110,69,41,14091.4169921875
outside_AF,128,67,43.2319259643555,14281.75
outside_AF,94,70,62.2198791503906,18884.583984375
outside_AF,84,44,58.7078323364258,16655.666015625
outside_AF,106,37,65.7710876464844,17063
outside_AF,99,86,52.4487953186035,16462
outside_AF,120,82,50.0301208496094,15714.5
outside_AF,123,82,47.8253021240234,15651.9169921875
outside_AF,139,71,48,14471.4169921875
outside_AF,138,71,47.1566276550293,14730.25
outside_AF,129,68,51.9728927612305,15103.75
outside_AF,137,76,46.6957817077637,14690.75
outside_AF,138,77,49,14751.9169921875
outside_AF,136,76,47.7379531860352,14925.0830078125
outside_AF,135,74,49.1054229736328,14833.1669921875
outside_AF,127,73,45.421688079834,14359.8330078125
outside_AF,131,72,52,15515.3330078125
outside_AF,98,76,53.1295166015625,15473
outside_AF,121,69,51.9939765930176,15711.4169921875
outside_AF,98,76,55.8042182922363,16364.0830078125
outside_AF,125,68,52.5271072387695,15728.25
outside_AF,101,78,54.828311920166,16433.333984375
outside_AF,127,49,54,15159.8330078125
outside_AF,134,78,49.4518089294434,15745.8330078125
outside_AF,137,79,49,15478.3330078125
outside_AF,102,75,50.0150604248047,17023.333984375
outside_AF,144,55,54.2620468139648,14874.4169921875
outside_AF,123,77,50.6957817077637,16718.083984375
outside_AF,101,66,59.2891578674316,16575.833984375
outside_AF,128,53,54.1897583007812,15046.1669921875
outside_AF,116,64,53.3674697875977,15211.25
outside_AF,122,51,57.8644561767578,15741.0830078125
outside_AF,111,63,46.774097442627,14891.5830078125
outside_AF,125,80,53.6355438232422,15865.4169921875
outside_AF,139,82,55,16171.75
outside_AF,107,82,56.0813255310059,16776.333984375
outside_AF,128,70,52.3343391418457,16319.25
outside_AF,118,23,55.5030136108398,14001.6669921875
outside_AF,89,55,63.0873489379883,18153.083984375
outside_AF,134,69,47.0180740356445,14716.3330078125
outside_AF,142,73,46.9819259643555,14784.4169921875
outside_AF,104,48,50.7530136108398,18162.75
outside_AF,116,91,54.0753021240234,17131.583984375
outside_AF,83,48,45,14473.6669921875
outside_AF,104,89,59.9337348937988,17659.083984375
outside_AF,109,92,56.0271072387695,16567.583984375
outside_AF,115,65,44.7379531860352,16147.8330078125
outside_AF,107,53,54.0421676635742,18508.833984375
outside_AF,96,77,55.828311920166,16409.416015625
outside_AF,98,49,40,14833.4169921875
outside_AF,120,52,63.6084327697754,16688.25
outside_AF,95,65,48,16545.75
outside_AF,101,67,51.9367485046387,16646.75
outside_AF,98,53,50,17410.083984375
outside_AF,121,80,58.8072280883789,16635.416015625
outside_AF,141,71,46,14350.6669921875
outside_AF,114,43,47.7439765930176,16869.083984375
outside_AF,98,48,47.069278717041,17339.25
outside_AF,114,80,54.3042182922363,14813.1669921875
outside_AF,130,90,56.4156608581543,15843.3330078125
outside_AF,93,60,40.3343391418457,14957.8330078125
outside_AF,117,86,56.5933723449707,16051.8330078125
outside_AF,108,84,54.524097442627,16170.8330078125
outside_AF,90,61,69.5602416992188,18404.416015625
outside_AF,111,63,46,15026.4169921875
outside_AF,128,86,55.4879531860352,15884.1669921875
outside_AF,125,90,54.647590637207,16338
outside_AF,146,74,47.9367485046387,14974.25
outside_AF,89,69,52.102409362793,17339.5
outside_AF,102,70,48.9849395751953,17227.416015625
outside_AF,122,44,54.6656608581543,13576.75
outside_AF,126,81,50,15732
outside_AF,87,51,49.7680740356445,17048.75
outside_AF,93,52,46,17597.166015625
outside_AF,96,82,52.7228927612305,16110.1669921875
outside_AF,110,42,43.5933723449707,15446.3330078125
outside_AF,106,48,54.8253021240234,17927.833984375
outside_AF,104,58,54.8644561767578,18132
outside_AF,86,35,42,14903
outside_AF,85,34,43,14764.5830078125
outside_AF,106,64,41.2981910705566,13777.5830078125
outside_AF,107,59,40.7018089294434,13869.6669921875
outside_AF,84,44,40.6596374511719,14327.9169921875
outside_AF,103,79,52.1867485046387,16342.6669921875
outside_AF,102,74,50.0301208496094,17421.583984375
outside_AF,106,66,42,14036.0830078125
outside_AF,117,19,56.5030136108398,13315.5830078125
outside_AF,122,46,54.5753021240234,13599.9169921875
outside_AF,114,41,54.6596374511719,13866.8330078125
outside_AF,100,81,53.0180740356445,16096.3330078125
outside_AF,99,81,51.5150604248047,16390.75
outside_AF,121,72,55,15258.0830078125
outside_AF,122,57,54.75,14627.3330078125
outside_AF,121,66,42.930721282959,14244
outside_AF,101,73,51.9849395751953,17063.916015625
outside_AF,121,77,50.3584327697754,16336
outside_AF,126,79,52.5572280883789,16597.333984375
outside_AF,115,76,54.3403625488281,16412.333984375
outside_AF,113,77,53.8102416992188,16567.25
outside_AF,99,68,47.3403625488281,16071.25
outside_AF,122,77,52,15123.75
outside_AF,103,60,41.1837348937988,13947.9169921875
outside_AF,129,86,55,15867.4169921875
outside_AF,122,64,54.4006042480469,15678.75
outside_AF,104,79,44.6054229736328,16334.5830078125
outside_AF,114,49,54.8493957519531,15758.3330078125
outside_AF,90,49,44.0421676635742,16182.75
outside_AF,111,75,55,16981.833984375
outside_AF,131,76,43.3704833984375,14474.5
outside_AF,138,81,56.466869354248,16161.75
outside_AF,106,73,53.1656608581543,16428.333984375
outside_AF,121,72,55,15292.1669921875
outside_AF,110,69,40.8644561767578,14006.9169921875
outside_AF,92,47,40.5120468139648,13973.3330078125
outside_AF,90,92,53,16630.416015625
outside_AF,133,71,50,14967.0830078125
outside_AF,114,87,56,15207.25
outside_AF,127,48,54,15060.3330078125
outside_AF,117,81,52,15778.1669921875
outside_AF,111,75,54,16386.416015625
outside_AF,99,72,57,16686.333984375
outside_AF,99,67,59.1777114868164,17353.583984375
outside_AF,84,41,46,17522.333984375
outside_AF,92,49,47,16842.583984375
outside_AF,89,32,48.0090370178223,17363.25
outside_AF,82,40,47.7289161682129,17258.083984375
outside_AF,92,67,61.7198791503906,18389.916015625
outside_AF,99,39,53.3313255310059,17737.083984375
outside_AF,90,56,40.852409362793,15352.8330078125
outside_AF,116,67,45,16177.3330078125
outside_AF,86,45,45.5602416992188,18077.333984375
outside_AF,85,32,42.75,14795
outside_AF,86,41,40.3222885131836,14711.0830078125
outside_AF,91,29,45,14607.0830078125
outside_AF,113,46,45.3102416992188,15804.0830078125
outside_AF,90,55,40.1355438232422,16148.6669921875
outside_AF,131,25,44.7650604248047,15305.75
outside_AF,122,70,51.7018089294434,13879.5830078125
outside_AF,91,20,45,14040.8330078125
outside_AF,108,43,44,16057.1669921875
outside_AF,129,72,49.1927719116211,14531
outside_AF,87,39,39.4789161682129,14251.4169921875
outside_AF,105,58,42.9036140441895,13909.8330078125
outside_AF,103,63,41.171688079834,14059.0830078125
outside_AF,97,17,44,12981
outside_AF,120,76,44.352409362793,14170.75
outside_AF,114,64,46.4969863891602,13699.5830078125
outside_AF,100,57,47,15808.1669921875
outside_AF,100,71,48.6355438232422,16168.25
outside_AF,89,42,38.7409629821777,14020.3330078125
outside_AF,91,41,41,15011
outside_AF,98,69,50.8945770263672,16077.25
outside_AF,89,42,39,13999.75
outside_AF,89,51,45.9608421325684,15927.25
outside_AF,91,52,45.6777114868164,17950.666015625
outside_AF,90,42,45.3765068054199,18054.166015625
outside_AF,110,48,49.3674697875977,17514.333984375
outside_AF,95,75,56.3915672302246,16984.166015625
outside_AF,86,33,43,14882.0830078125
outside_AF,125,53,46,13771.8330078125
outside_AF,83,47,44.1837348937988,16615.25
outside_AF,89,49,40.930721282959,16064.1669921875
outside_AF,90,65,51,16791.083984375
outside_AF,104,77,44.4728927612305,15051
outside_AF,87,36,41,14860.4169921875
outside_AF,90,40,41,14955.1669921875
outside_AF,86,44,44.75,17069.166015625
outside_AF,96,19,46.9728927612305,13216.25
outside_AF,97,31,52.0542182922363,19160.333984375
outside_AF,106,27,53.7198791503906,14366.5830078125
outside_AF,153,66,63,15099.5830078125
outside_AF,104,28,50,13725.3330078125
outside_AF,112,59,54.5933723449707,16409.916015625
outside_AF,93,69,43,15023.25
outside_AF,89,55,64.6325302124023,17710.083984375
outside_AF,92,77,50,16599
outside_AF,107,57,48.4367485046387,13981.25
outside_AF,114,53,52.3222885131836,15002.4169921875
outside_AF,85,41,42.1957817077637,19061.166015625
outside_AF,98,67,48.4277114868164,16243.5
outside_AF,99,69,55.2228927612305,17141.25
outside_AF,86,47,46.3222885131836,18311.916015625
outside_AF,95,56,64.9578323364258,18908.416015625
outside_AF,102,69,49,17217.416015625
outside_AF,121,68,52,15674.4169921875
outside_AF,121,76,55,15999.1669921875
outside_AF,109,71,68.9879531860352,18091.583984375
outside_AF,124,79,54.8102416992188,17528.333984375
outside_AF,119,58,55,15669
outside_AF,133,88,54,16020.25
outside_AF,120,64,53.8102416992188,15073
outside_AF,129,87,55.5512046813965,16203.0830078125
outside_AF,128,57,54.8162651062012,15078.75
outside_AF,117,72,46,16641.666015625
outside_AF,128,61,53,15205.75
outside_AF,106,35,65.5692749023438,17188.083984375
outside_AF,123,46,54.0572280883789,15699.5830078125
outside_AF,127,62,54.8463859558105,15048.8330078125
outside_AF,106,69,43.7620468139648,16834.75
outside_AF,104,53,55,17395.166015625
outside_AF,101,72,51.0632514953613,16898.833984375
outside_AF,106,52,51,15103.4169921875
outside_AF,143,82,55.9698791503906,17718.416015625
outside_AF,142,72,47,14713.4169921875
outside_AF,118,69,53.171688079834,15194.5
outside_AF,70,46,62.6957817077637,19204.083984375
outside_AF,119,86,54,15868.5830078125
outside_AF,120,76,54.3704833984375,15983.5830078125
outside_AF,119,71,53,15839.75
outside_AF,135,58,55.3915672302246,15013.3330078125
outside_AF,124,65,53.5271072387695,15534.8330078125
outside_AF,102,81,55,16645.916015625
outside_AF,119,77,53,15781.6669921875
outside_AF,127,80,55,15847.1669921875
outside_AF,100,82,50.5843391418457,16169
outside_AF,121,58,54.9006042480469,15392.9169921875
outside_AF,130,70,50.4066276550293,14590.25
outside_AF,121,72,53,15123.3330078125
outside_AF,111,55,53.0060234069824,14534.5830078125
outside_AF,121,73,54,15404.1669921875
outside_AF,108,57,54.1234931945801,15089.25
outside_AF,99,61,55,16613.666015625
outside_AF,131,83,53,16558.416015625
outside_AF,91,62,64.9126510620117,17909.833984375
outside_AF,113,81,52.647590637207,15774.25
outside_AF,125,79,53,16980.583984375
outside_AF,116,79,53.5602416992188,16462.75
outside_AF,122,47,55.0391578674316,15714.4169921875
outside_AF,104,83,55.921688079834,16823.666015625
outside_AF,132,81,54,16944.25
outside_AF,127,62,55,15205.1669921875
outside_AF,103,55,53.8343391418457,17686.333984375
outside_AF,123,76,48.4126510620117,15838.4169921875
outside_AF,77,66,46.1174697875977,16124.0830078125
outside_AF,118,57,53.2620468139648,15788
outside_AF,121,66,54.5210838317871,15409.5
outside_AF,101,43,48.2138557434082,15171.6669921875
outside_AF,123,78,49,16183.3330078125
outside_AF,94,40,51.8915672302246,17178.833984375
outside_AF,127,70,51.8644561767578,15555.1669921875
outside_AF,115,72,54,15049.9169921875
outside_AF,122,77,50.5512046813965,16199.5
outside_AF,116,82,55.7078323364258,15495.8330078125
outside_AF,128,74,56.2710838317871,15450.25
outside_AF,97,48,41.5451812744141,14737.75
outside_AF,119,76,55.8885536193848,15980.75
outside_AF,115,88,55,16170.5830078125
outside_AF,104,88,58.9969863891602,17294
outside_AF,107,38,67.1746978759766,17201.083984375
outside_AF,146,73,45.4126510620117,14954.25
outside_AF,129,73,44.4006042480469,14427.8330078125
outside_AF,120,58,53.725902557373,14544.6669921875
outside_AF,115,40,55,14492.3330078125
outside_AF,119,70,53.0180740356445,15749.25
outside_AF,128,57,54.1957817077637,15316.6669921875
outside_AF,100,74,51.9849395751953,17203.333984375
outside_AF,108,53,51,17878.75
outside_AF,134,71,46.352409362793,14442.6669921875
outside_AF,112,70,55,15310.75
outside_AF,124,74,57.0180740356445,15370.5830078125
outside_AF,102,79,53,17397.25
outside_AF,114,81,59.0993957519531,17076.833984375
outside_AF,131,81,56,17417.416015625
outside_AF,129,88,54,16907.416015625
outside_AF,110,68,58.6355438232422,17543.333984375
outside_AF,85,41,45,14305.3330078125
outside_AF,93,56,53.1506042480469,14836.9169921875
outside_AF,110,48,52.0632514953613,15139.3330078125
outside_AF,96,23,43.4728927612305,13066.0830078125
outside_AF,99,16,44.430721282959,13031.3330078125
outside_AF,130,96,56.6325302124023,16610.333984375
outside_AF,119,74,53.7138557434082,16362.75
outside_AF,103,81,55.9427719116211,16643
outside_AF,86,42,44.2801208496094,14697.8330078125
outside_AF,131,77,53,16346.9169921875
outside_AF,103,80,55.930721282959,16634.583984375
outside_AF,129,70,52.671688079834,16342.1669921875
outside_AF,111,87,54.5512046813965,16388.25
outside_AF,108,83,56,16918.75
outside_AF,89,30,41,14033.0830078125
outside_AF,87,59,45.1566276550293,16413.75
outside_AF,89,47,42,15378.75
outside_AF,94,48,44,16310.6669921875
outside_AF,98,74,49.3855438232422,16266.75
outside_AF,91,61,46.3825302124023,17626.333984375
outside_AF,129,73,47,14239
outside_AF,101,52,39.0512046813965,13787.0830078125
outside_AF,118,76,53.4367485046387,15977.9169921875
outside_AF,86,48,40.6897583007812,14709.9169921875
outside_AF,106,69,46,15205.3330078125
outside_AF,139,70,48.828311920166,14478.4169921875
outside_AF,109,67,44,14708.9169921875
outside_AF,103,55,40.1265068054199,13866.8330078125
outside_AF,105,62,45,17132.333984375
outside_AF,85,44,44,16890.416015625
outside_AF,90,56,41.147590637207,15741
outside_AF,143,78,47.8885536193848,14859.25
outside_AF,87,38,41.4789161682129,14272.6669921875
outside_AF,90,44,40.328311920166,13985.1669921875
outside_AF,87,43,41.8042182922363,14987.4169921875
outside_AF,131,76,45,14545
outside_AF,104,60,41.2018089294434,13961.5
outside_AF,143,73,47.7560234069824,14389.9169921875
outside_AF,113,61,49.725902557373,13921.5830078125
outside_AF,85,42,44,14705
outside_AF,102,62,42.8373489379883,13867.6669921875
outside_AF,98,65,51.2801208496094,15580.25
outside_AF,109,65,46.9397583007812,13863.8330078125
outside_AF,85,36,42,14790.9169921875
outside_AF,138,78,46.5993957519531,15675.25
outside_AF,86,34,41.2560234069824,14843.9169921875
outside_AF,102,60,42,13987.5830078125
outside_AF,88,48,42,15049.9169921875
outside_AF,108,51,54,14655.25
outside_AF,142,77,46.6174697875977,14545.6669921875
outside_AF,94,49,42.5933723449707,14496.5830078125
outside_AF,83,45,41,14461.0830078125
outside_AF,135,69,53.9246978759766,14680.5
outside_AF,144,73,46.5210838317871,14670.4169921875
outside_AF,142,77,46.3825302124023,14742.1669921875
outside_AF,94,62,44,15197.75
outside_AF,141,76,47.8012046813965,14816.6669921875
outside_AF,110,64,47.5602416992188,15095.8330078125
outside_AF,133,70,52.6746978759766,14721.3330078125
outside_AF,128,70,49,14395.1669921875
outside_AF,97,61,41,14739.9169921875
outside_AF,141,80,48,15156.5830078125
outside_AF,110,65,47.5753021240234,13842.25
outside_AF,128,69,52,14514.9169921875
outside_AF,88,39,42,14955.3330078125
outside_AF,88,41,39.5873489379883,14106.75
outside_AF,93,48,42.1265068054199,14543
outside_AF,101,58,46,16026.9169921875
outside_AF,108,55,48.8162651062012,16089.9169921875
outside_AF,105,39,40,16225.8330078125
outside_AF,133,24,44,15273.9169921875
outside_AF,97,17,48,13223.5830078125
outside_AF,138,77,57.6536140441895,18041.25
outside_AF,97,16,48,13252.75
outside_AF,97,64,41,14876
outside_AF,111,14,53,14057.3330078125
outside_AF,88,50,59,18989.583984375
outside_AF,95,49,46.328311920166,17943.75
outside_AF,98,52,45.319278717041,16881.75
outside_AF,98,17,47,13397.25
outside_AF,104,23,52.0090370178223,13241.8330078125
outside_AF,107,38,42,16756.333984375
outside_AF,105,59,57.1355438232422,16465.333984375
outside_AF,118,86,56.274097442627,16985.5
outside_AF,114,54,54,15749.1669921875
outside_AF,116,87,55.4969863891602,15279.6669921875
outside_AF,117,87,53,15793.25
outside_AF,130,79,51.8343391418457,15135.5830078125
outside_AF,121,91,57.0180740356445,16171.9169921875
outside_AF,112,75,54.069278717041,15249.8330078125
outside_AF,123,64,53.466869354248,15485.75
outside_AF,135,90,54,15993.0830078125
outside_AF,115,44,56,16414.416015625
outside_AF,116,60,60,17183.166015625
outside_AF,127,95,56.5150604248047,16152.5830078125
outside_AF,121,79,52.7801208496094,16492.416015625
outside_AF,112,78,54,16468.25
outside_AF,101,81,56,16500.083984375
outside_AF,103,38,67.6927719116211,17332.416015625
outside_AF,127,74,53.1415672302246,16458.583984375
outside_AF,119,63,59,15179.75
outside_AF,111,78,54,16488.916015625
outside_AF,125,83,53.4066276550293,16874.833984375
outside_AF,122,78,53.25,16370
outside_AF,122,64,54.2108421325684,15644.8330078125
outside_AF,113,79,53.7981910705566,16437.166015625
outside_AF,132,78,55.4789161682129,16081.6669921875
outside_AF,136,71,50.9728927612305,14476.5
outside_AF,120,86,54.2981910705566,15914.6669921875
outside_AF,123,76,52.9006042480469,15266.1669921875
outside_AF,107,82,54,16463.916015625
outside_AF,124,82,55,17200.416015625
outside_AF,103,92,53.5451812744141,16316.1669921875
outside_AF,127,71,48,14624.5
outside_AF,143,73,44.0060234069824,14816.0830078125
outside_AF,102,84,56.2018089294434,16308.5830078125
outside_AF,116,65,54.8403625488281,15059.1669921875
outside_AF,112,83,58.7861442565918,17158
outside_AF,112,63,47.8162651062012,15094.1669921875
outside_AF,104,82,44,15521.6669921875
outside_AF,119,58,54,15617.6669921875
outside_AF,129,69,49.1114463806152,15535
outside_AF,98,77,46,15274.5830078125
outside_AF,100,79,54.0993957519531,16616.416015625
outside_AF,129,69,49.1837348937988,15527
outside_AF,127,74,44.6114463806152,14357.5
outside_AF,108,83,56.8132514953613,16945
outside_AF,125,78,52,16470.083984375
outside_AF,130,93,57.9728927612305,17273.833984375
outside_AF,89,67,53.3042182922363,17339.666015625
outside_AF,103,71,46.4849395751953,16282.9169921875
outside_AF,106,75,58,16314
outside_AF,127,80,52.5120468139648,15329.0830078125
outside_AF,123,81,55,16062.5830078125
outside_AF,105,36,42.533130645752,16671.333984375
outside_AF,92,60,50.2319259643555,16483.833984375
outside_AF,106,29,43.4849395751953,15602.75
outside_AF,128,86,56.6596374511719,16652.583984375
outside_AF,111,93,57,17434.25
outside_AF,104,60,50.2319259643555,17166.25
outside_AF,127,68,48,15250.3330078125
outside_AF,114,74,50.9608421325684,16137.3330078125
outside_AF,115,66,49.8825302124023,15673.0830078125
outside_AF,116,76,56,16222.1669921875
outside_AF,113,81,54.8403625488281,16847.583984375
outside_AF,88,41,45.0933723449707,17899
outside_AF,134,86,54,15574.75
outside_AF,105,84,54.8885536193848,16784.25
outside_AF,108,76,55.2319259643555,16324.5
outside_AF,129,71,53.930721282959,15565.0830078125
outside_AF,128,71,53.0391578674316,15563.3330078125
outside_AF,93,54,41.2590370178223,15923.0830078125
outside_AF,105,82,53.0903625488281,16733.5
outside_AF,144,69,46.7138557434082,14730.6669921875
outside_AF,86,32,42.7439765930176,14830
outside_AF,86,34,43,14888
outside_AF,97,17,48,13227.5
outside_AF,96,12,47,13551.5
