species,precip_seasonality,temp_diurnal_range,soil_pH,solar_radiation
cyathanthera,79.8468222017067,115.193450708074,52.1554648893539,14659.4753031474
cyathanthera,86.1135951088806,124.957665785459,55.0368598143218,15974.1950598556
cyathanthera,78.0306224588193,122.7627071741,50.739454821959,14937.2894090474
cyathanthera,74.2196340087996,128.174131971863,51.2737771239156,14597.4506850538
cyathanthera,87.9688820561122,119.955016682712,55.5323844588343,16371.0162157181
cyathanthera,75.2828527013954,123.774669089318,51.2158647658444,14537.0921710286
cyathanthera,75.3745360433161,123.277286226378,50.4723399985691,14392.0606003868
cyathanthera,85.8946075461058,123.441881194239,54.338543878988,16031.8474282712
cyathanthera,87.6293848927874,123.166599132104,55.2663079228492,15947.7993960383
cyathanthera,76.2765305327296,123.762260578173,51.2670047346615,14822.5162431867
cyathanthera,86.9688213294382,123.129103897383,55.2925527713266,16106.8314833025
cyathanthera,82.2354329913578,115.205983351691,51.9193425933131,14737.0310207759
cyathanthera,75.4077181400181,126.397075815279,50.3602279316911,14591.2989663572
cyathanthera,74.6941649531525,124.702150144056,49.9960027703295,14335.754078724
cyathanthera,70.6387932392808,123.19086873397,50.3379802187736,14654.8250733154
cyathanthera,74.9156913016972,129.374310616444,52.0155706176928,14758.3397359663
cyathanthera,77.1230638423894,122.164063944195,52.1507071670648,14893.0731489431
cyathanthera,78.2593765551911,119.95637172344,52.1913940107122,15042.1549283679
cyathanthera,86.593747154399,124.466592383776,55.035277344335,16039.4724720968
cyathanthera,82.8202706435438,123.278128657735,55.0501193069066,15857.040137368
cyathanthera,88.3960144081395,124.126714399737,55.4043494682906,16212.553583731
cyathanthera,75.9031763137121,124.099479170026,51.6996225994472,14969.5180536745
cyathanthera,86.936865198658,122.820674560384,54.6999189620994,15757.5895399921
cyathanthera,84.8015340915517,115.003800310419,54.457071728579,15086.9228439145
cyathanthera,83.6508852971251,123.614267932043,54.2731651577377,15907.3116313437
cyathanthera,83.6508852971251,123.614267932043,54.2731651577377,15907.3116313437
cyathanthera,83.4056803587267,115.262357832902,52.0224902015247,14699.2080371228
cyathanthera,83.0591619628056,123.177162358742,54.0726756240892,15966.4472295974
cyathanthera,74.4086309502562,123.120359510224,50.0451536294136,14722.9470823567
cyathanthera,85.3719162418647,124.946334339559,54.045524170225,15766.3408974232
cyathanthera,77.5081543376381,119.846584915361,51.4814990220356,15067.5403223884
cyathanthera,74.6046264676164,125.113642566684,51.1094781063818,14708.9933368949
cyathanthera,78.6250349064316,117.682761549272,52.1033991633117,14942.5795835159
cyathanthera,76.1257998359156,121.178862648776,51.8916838891617,14838.6109887707
cyathanthera,75.7054310858776,127.73802605043,50.7801702900838,14340.6312519592
cyathanthera,74.9267298114295,127.444278680985,51.2174471315303,14363.3503638686
cyathanthera,76.6922713643596,122.802190277444,49.8611079687655,14651.9220548431
cyathanthera,84.6139837973483,114.123766666507,55.1466002651242,15184.2148826916
cyathanthera,85.2671915287284,124.116871521011,54.1081605193205,15911.5061559746
cyathanthera,87.9174588217397,122.712171736571,55.1085241530251,15993.7066727036
cyathanthera,84.5984767079433,115.143968029477,54.5860463819638,15060.3926582666
cyathanthera,78.6882766031489,119.146038564482,52.1180968235587,14835.8834393063
cyathanthera,85.2520887898453,122.766094482312,55.021278062457,15918.49693873
cyathanthera,84.8538393853063,124.175139122034,53.8421966725427,16044.8332676319
cyathanthera,80.726979067388,123.03609090046,52.2574699136724,15000.5837731488
cyathanthera,72.4737097137813,123.105354276858,50.5843584555739,14295.272117622
cyathanthera,87.7038734399701,121.58822216139,54.2257202238706,16058.5490742377
cyathanthera,78.092843039383,124.24252749682,51.8376998163333,15000.9246885695
cyathanthera,74.5074606177468,128.911556527806,51.1433296925893,14682.8553373603
cyathanthera,72.7110653363352,123.248386202028,50.1430858172971,14268.5289844976
cyathanthera,77.4591127782404,123.507992226339,51.5680816339741,14924.9818511837
cyathanthera,75.688119712685,126.483961482422,50.6472362972971,14754.3182887563
cyathanthera,81.4099858568677,115.282159351794,52.3088656651879,14877.7454772403
cyathanthera,74.3593674866844,128.054830875548,50.0973925751291,14515.3269458228
cyathanthera,86.1767995944546,124.805698423447,55.3976357136075,15867.3031606122
cyathanthera,82.602914284325,114.724419096673,52.1061552447174,14819.6275704624
cyathanthera,69.8331215232475,123.274536893076,50.6205355087756,14406.414558419
cyathanthera,71.7981723648857,123.111770543619,49.848371985286,14224.1301728286
cyathanthera,86.3178669332417,124.361165778193,54.6208530384069,15906.7798077633
cyathanthera,88.1098361431341,122.96709163917,54.6759406063122,15866.93990252
cyathanthera,87.5138440476963,122.056857371035,55.3276896259005,16434.6255251663
cyathanthera,80.3460103913613,121.929011762611,52.2746422396008,15103.2594313861
cyathanthera,77.4186898963951,122.989165783647,50.5652862381368,15009.3324007079
cyathanthera,86.3178669332417,124.361165778193,54.6208530384069,15906.7798077633
cyathanthera,76.8399511738824,119.981037012119,51.1573639128871,15107.5693706911
cyathanthera,84.829931475398,123.946553001398,53.8191553112255,15793.1242770985
cyathanthera,82.7943269695953,123.473638933601,54.5895552640203,15899.9888667448
cyathanthera,78.1650464267506,120.822324787429,50.7630201540488,14866.9830275829
cyathanthera,84.1515477008384,125.132712443592,55.1449179428932,16039.2545934294
cyathanthera,77.8839422840539,121.607275564002,51.4999662042019,15052.5487816907
cyathanthera,75.2349385563471,120.887336321608,52.2743673643363,15134.1439866765
cyathanthera,87.3959492828601,120.650209117873,54.8054766355191,15998.5810399751
cyathanthera,85.5852711441322,123.229558111569,55.1911044769831,15984.3878230368
cyathanthera,78.0789487339544,121.91144913912,51.0315067491999,15067.4204741108
cyathanthera,78.0961261750194,121.307354573827,50.8491743441425,14964.5352276057
cyathanthera,79.3308451648301,120.970122117314,51.1917132224065,14960.3595827585
cyathanthera,85.2671915287284,124.116871521011,54.1081605193205,15911.5061559746
cyathanthera,83.6508852971251,123.614267932043,54.2731651577377,15907.3116313437
cyathanthera,77.7122332382742,119.052290194156,51.8140452541848,14981.198866798
cyathanthera,73.9061892796702,123.355944188171,50.9164451909672,14475.7440072869
cyathanthera,83.4520100923051,123.575814991887,55.1269145109072,15826.3756011828
cyathanthera,85.5829987676344,119.622958693019,54.8291055279558,15964.7263999346
cyathanthera,87.5138440476963,122.056857371035,55.3276896259005,16434.6255251663
cyathanthera,74.9609548882193,124.579493342879,50.708091774733,14608.9778053318
cyathanthera,76.2001650529705,121.82758076537,50.9045734965585,15020.863997247
cyathanthera,73.2358589719244,123.259696675072,50.6045122542331,14279.3544423255
cyathanthera,84.6956474004916,114.393790505707,55.1563200453778,15012.4842272161
cyathanthera,86.6800597524332,120.614402346247,53.868733940236,15804.7499531317
cyathanthera,83.6303678685206,114.333687751555,52.0405748343602,14800.0669346623
cyathanthera,76.6283207142907,119.624499871159,51.4963490126176,15078.8096070939
cyathanthera,87.4818106511734,122.624418642695,53.829038520472,15979.3977589921
cyathanthera,87.9174588217397,122.712171736571,55.1085241530251,15993.7066727036
cyathanthera,74.7061650762415,127.806589006678,49.898098796796,14370.1428296102
cyathanthera,84.6956474004916,114.393790505707,55.1563200453778,15012.4842272161
cyathanthera,84.1225859180624,124.026073681218,54.8974199793269,15964.5191544964
cyathanthera,78.079150606531,122.333873245683,52.1848218628993,14958.7111439639
cyathanthera,87.9174588217397,122.712171736571,55.1085241530251,15993.7066727036
dichrophylla,38.5993620465257,89.9368098510056,44.1771953450992,14879.8235541874
dichrophylla,41.7449932528284,83.4226053811595,40.2968480815508,14938.3678107881
dichrophylla,37.1688762221236,83.5470222222572,43.45055958274,14749.9401615222
dichrophylla,29.0030699255647,92.3110835773597,42.0474034500318,14475.1884152848
dichrophylla,59.5002990343424,108.415368168426,42.6886906943905,14036.522771965
dichrophylla,54.2808107409939,108.59958469231,41.0038653949346,13757.3636106616
dichrophylla,60.6131586807792,110.209364877596,48.4338891536609,14017.4732982961
dichrophylla,46.5186745506351,90.9921109016368,42.5596341331108,14661.8718533987
dichrophylla,28.0524825698377,90.1032097657607,42.3609251972039,14621.5423610072
dichrophylla,30.9299517713094,88.1569845789901,43.6659806960334,14949.1082461171
dichrophylla,31.7371996625331,80.1073111373965,41.4315940406651,14921.9483250258
dichrophylla,42.1176332495495,92.581278871487,43.6906359468373,14691.6983425672
dichrophylla,56.6764575367461,108.31383647576,40.4870950141573,13986.3696971516
dichrophylla,28.3688338157619,90.286849124409,40.76819284455,14718.202833098
dichrophylla,34.6455934953091,84.1650607307721,42.0125262610162,14843.5206896441
dichrophylla,36.892597342255,84.4882390042753,42.9580815121421,14508.8788280928
dichrophylla,40.4951899272928,86.1104469822519,40.3643049955513,14460.1619944594
dichrophylla,44.410570199033,79.9397977726724,39.5032913286733,14408.855684407
dichrophylla,32.1288700315209,90.0401000579474,43.0539520855897,14598.3722432141
dichrophylla,40.6002665189665,92.9075624298808,43.3196055364678,15186.9657523006
dichrophylla,45.4158533769711,80.159228035032,38.3156588583485,14477.9156219947
dichrophylla,43.7328602608145,88.1885824120011,41.5068905579882,14698.6669696285
dichrophylla,39.7667165769036,83.9112875211249,39.4199238528016,14460.9123709938
dichrophylla,40.665413042244,89.3529676901391,44.6579558500023,14905.6793980189
dichrophylla,58.6804851876099,106.33767883536,48.7078065894295,14129.5421698778
dichrophylla,45.1919818802041,77.9718992475127,39.3733827658472,14758.6112951739
dichrophylla,42.2163106735816,91.3700796532153,39.5391368640173,14307.039970029
dichrophylla,40.4071817106954,92.8854880725473,44.5336886368817,14435.5770317388
dichrophylla,35.0239137823996,92.8748388565347,44.3717956272252,15145.2904348045
dichrophylla,36.4856968614684,87.8491681041502,40.9087353977844,14620.3873348179
dichrophylla,32.9099274754596,84.464245398514,39.2731079498268,14753.5032894101
dichrophylla,35.353977514809,89.8676023122264,38.5835679055473,14247.8033066224
dichrophylla,34.9448546017188,85.0170454255135,42.2164339759786,14521.1272270669
dichrophylla,33.241500991235,85.1183256899454,41.9457881227881,14636.2158963996
dichrophylla,31.9229529934336,85.021147424274,40.8026210804465,14532.4387538907
dichrophylla,41.9254313721625,89.5996336212011,43.1377782931042,14488.386636577
dichrophylla,59.26712690765,115.706532951091,48.2506643441996,13882.3660893906
dichrophylla,32.7618757728105,81.9420649982149,44.4228116079851,14957.8805125641
dichrophylla,55.2107525557876,109.149494052109,40.8516965965194,13814.5697664118
dichrophylla,35.6624277960198,78.4238951515011,43.2930602402874,14588.7748981749
dichrophylla,31.988829329749,81.3731398277786,42.4231301927771,14413.56775853
dichrophylla,31.7371996625331,80.1073111373965,41.4315940406651,14921.9483250258
dichrophylla,34.122592157288,80.4901120242822,43.1421226858138,14775.8110087418
dichrophylla,61.6219468212727,101.471445142686,44.4707203040559,13882.3521396552
dichrophylla,38.3059721211705,89.523300711279,38.9751891519335,14309.7165200131
dichrophylla,32.1892945568037,81.8447937337891,41.7044857750083,14834.2795188408
dichrophylla,35.5202934635618,91.3957104449007,38.8308615186367,14925.2124287553
dichrophylla,34.3715360453602,88.6849332701193,43.6282701096571,14893.460310795
dichrophylla,45.9879724541575,83.2194296744905,42.3215308057543,15071.5222380605
dichrophylla,46.1568688253563,90.3421398603545,39.7363506872017,14928.8785247838
dichrophylla,35.6533101790645,85.293665716737,39.5394415499999,14302.0595758769
dichrophylla,43.4927016543498,82.9120955766537,38.7216790448091,14888.6327144297
dichrophylla,63.2717163561578,103.879056539674,42.2649285197034,13685.7932906226
dichrophylla,36.5978709043841,90.9570988141126,38.7592959536135,14942.3504545856
dichrophylla,40.0728372596263,84.1831484664469,41.1931636959507,14374.7294147541
dichrophylla,48.1986456292023,82.0823693876033,38.5089666417685,14438.6427111874
dichrophylla,35.8620853323135,78.8604295770114,41.543129258374,14361.3860884558
dichrophylla,34.425371321269,85.8727695226371,42.0911842250128,14937.7537682496
dichrophylla,36.446813463463,87.2122525253443,40.5500594920381,14411.4024605899
dichrophylla,34.6230360720718,78.6122367547372,39.2260689922645,14858.2441044865
dichrophylla,43.165789157771,86.8980117565001,40.6429206569344,14526.152262526
dichrophylla,37.5919102319624,79.3275922208364,44.5668869324098,14755.2770843919
dichrophylla,33.5813676827098,80.2295110638178,41.8457311694937,14481.9487282306
dichrophylla,36.9991395848271,87.901034675041,45.4852921411423,14556.8545784946
dichrophylla,66.5921555988118,104.466154772314,42.4006074148991,13881.2147106324
dichrophylla,59.7659558477265,102.341548176064,41.7868321682113,13998.7434568959
dichrophylla,61.6219468212727,101.471445142686,44.4707203040559,13882.3521396552
dichrophylla,31.4593842396485,84.7923860278837,41.9971281532791,15100.4860315353
dichrophylla,36.2330989233401,77.6529922918526,42.1108883913811,14570.5673807183
dichrophylla,36.3282584182232,83.1063807736236,44.0861428767447,14773.6945951317
dichrophylla,35.1890913970917,88.6125132296663,44.512316435685,14687.7268399071
dichrophylla,47.557122085925,90.7362848958402,38.5432781443994,14218.0508177942
dichrophylla,44.0691570181077,77.3906068911665,40.3139088567616,14296.7799968063
dichrophylla,43.0930068310007,91.392866830704,39.1367609992836,14500.8708667697
dichrophylla,35.0113316499976,77.3647210731029,40.2787298110205,14820.7892838823
dichrophylla,36.8106388635811,78.5517056511435,42.5125085595706,14339.3772005998
dichrophylla,61.8698242340729,105.799842084391,41.7848369585898,13682.4888745195
dichrophylla,58.8000864293479,106.167548969502,42.653125794771,14105.0146804342
dichrophylla,29.0030699255647,92.3110835773597,42.0474034500318,14475.1884152848
dichrophylla,40.0256508998029,81.5940914179844,39.4950591814936,14709.3891174571
dichrophylla,41.70049689948,77.0728683428633,38.5065030449394,14888.5028295437
dichrophylla,36.5087906782469,81.7001918346514,44.4753866964191,15001.8883994182
dichrophylla,40.6391118049245,89.0301082445921,43.3243956074649,15171.4923061272
dichrophylla,45.2850314472074,77.6023258000919,42.1516377171248,14305.2508556524
dichrophylla,59.7659558477265,102.341548176064,41.7868321682113,13998.7434568959
dichrophylla,37.3759998381247,87.8311613966775,42.0446781318365,15148.579717731
dichrophylla,42.7179504144465,90.4391383465414,44.1295414972826,14836.4099826517
dichrophylla,37.4327383554511,86.9293134463483,43.3623166198179,14901.6522076799
dichrophylla,54.9074828155071,109.893737893912,42.3270725032645,13711.033751917
dichrophylla,45.4158533769711,80.159228035032,38.3156588583485,14477.9156219947
dichrophylla,36.1497802753876,77.8241250658286,39.2709606325827,14551.9753575815
dichrophylla,66.2287133861364,105.779401854273,44.5243831970286,13834.7715671191
dichrophylla,42.5008236864008,77.9847295408828,40.5116200277279,14659.4313218917
dichrophylla,39.2008899618497,89.7690201583322,42.9984457496716,14967.8390512842
dichrophylla,44.4834407879214,80.6812883528325,42.6282560774384,14579.2301890839
dichrophylla,48.2990474454475,90.9745462443157,42.4987479579619,14835.6203301048
dichrophylla,61.8526694912723,104.314385635386,42.462177512595,13818.5180226077
dichrophylla,41.1929580374818,90.6858372678881,41.5004206082313,15172.544444623
dichrophylla,32.5696838841519,87.7963372272419,42.1532484075809,14529.6672388971
dichrophylla,40.5670448343671,93.8821454350603,44.0894902741763,15068.2841583802
discolor,64.4008905621011,115.213798840312,53.9724051201145,14921.4509066013
discolor,68.4825239252529,118.423415542514,54.5256138867209,15356.5775509252
discolor,58.8494109057616,111.282148525499,53.2660746406177,14667.6666535547
discolor,67.5666770437351,122.03050946935,54.44439366636,15472.1692451437
discolor,71.2949259212564,111.960734494325,53.2369089845362,14886.5089775491
discolor,77.5268263913655,119.887253897073,52.4925999357492,14695.1667902633
discolor,28.0390484731644,122.880981690465,56.4419295262861,15366.2193524425
discolor,35.0018698930143,119.768105474455,54.2671047996322,15061.2529026927
discolor,69.6306319995483,119.598316614723,52.9675132273571,15143.0734344737
discolor,58.7984885192734,111.927394889418,52.6052299723275,14889.3225897949
discolor,73.2118699510992,123.59091717671,55.5949895407378,15486.843853089
discolor,36.2510850317358,121.509103997598,55.3464940066314,15326.8149823904
discolor,59.4546673976205,114.150024754323,54.0524757869376,15023.4246481237
discolor,43.1397475990779,120.279740230961,55.6552169091483,15493.9663417859
discolor,70.9913277985101,115.720703764954,53.9505946920681,15281.4060359663
discolor,40.126995816589,120.894778139913,55.5896767099754,14960.5343158267
discolor,38.341064427394,123.972631850607,54.0594652613058,15330.042955696
discolor,28.4342617214578,122.217616669856,56.1044086361863,15466.791701989
discolor,36.5421673714169,126.75585415894,56.0093195619118,15486.052997089
discolor,74.5078750694187,116.702066856494,54.2200967802066,15382.969499629
discolor,71.616642437874,117.088114534901,53.6087599963893,14700.3582538437
discolor,69.4573915079978,120.224897248544,54.8425532010295,15131.2094174403
discolor,21.3386224865563,96.2412946097307,50.3414731461582,13545.8280608306
discolor,65.9675880179108,117.207606537119,52.8739310258743,14907.5702525871
discolor,42.5742332787275,121.871199938401,55.3890960596272,15394.8558888751
discolor,73.224739616511,114.517021557563,52.9146344244518,14869.9921405572
discolor,63.451811819899,112.775043748012,52.9199847563103,14863.4568535225
discolor,30.7646977928965,125.832593298833,56.2295778504758,15173.3572077304
discolor,35.703391294652,121.68391990105,55.4368318847212,15316.8214065289
discolor,34.95793549851,123.935724055454,54.5931475817962,15369.8332635305
discolor,68.0817792743624,113.272657721365,54.4142081999471,15153.1231256463
discolor,74.3581391536233,120.823292354351,55.507630336205,15069.6061038172
discolor,60.3017361358887,112.247753110628,54.1251001317595,15017.6459434307
discolor,31.5646102150007,121.984963258474,56.7627214050684,15168.8862997166
discolor,41.6270387174555,123.797927222196,53.9864720689763,14947.8530344466
discolor,68.6400182870396,116.60436552489,53.8640960285896,15115.6247731717
discolor,24.1079978905781,94.1761670598417,50.4694057955529,13536.1951492215
discolor,69.420839647073,116.284921132405,53.1095705380639,14680.6959968136
discolor,62.0463698302484,109.733835209378,52.6591003183599,14989.2115201377
discolor,64.4296946431324,118.910047578516,55.5845126777337,15507.6181569146
discolor,35.4384986586146,124.247941220654,55.5780225553183,15175.2855112705
discolor,44.8418479867922,122.360329833854,56.113048775677,15302.760388927
discolor,71.2570101269554,123.993876853653,55.2137862454249,15314.9563451447
discolor,40.0476861846791,125.103279736626,54.2501238024606,15430.0481643318
discolor,62.3641609670338,120.189313334776,52.3491083291443,15121.3821559371
discolor,75.2526864903516,121.024652668825,54.369495184117,15224.232325827
discolor,68.5904148089555,122.602213835099,54.2029899508038,15397.5296489078
discolor,39.3310972063363,126.402104533367,53.7843472403199,15049.7888424702
discolor,72.5600996357546,120.026067952746,54.8131359523976,15107.216811169
discolor,59.876601946466,115.102456648946,52.9609010244115,14697.5237890777
discolor,67.3954286507673,120.815255992712,52.496931197195,14727.1595666262
discolor,67.0228418524214,119.205576992025,53.3277782805948,15306.793488843
discolor,70.3216939756998,117.93545668446,54.9691871265432,15133.6697117256
discolor,44.7657507243902,123.107609908776,54.0013151912451,15392.9097002024
discolor,70.0961990390468,118.564678307512,53.4918230790786,15073.2178601572
discolor,77.6932754089602,118.609929144242,53.5192048886722,15312.617972567
discolor,61.9380262663277,111.558345236138,53.2384653639573,14615.3663362199
discolor,37.0699335404025,121.508017832808,56.4053034489979,15087.0001197142
discolor,30.4127067253726,124.047912592135,55.5292555485559,15307.3059478251
discolor,32.0592833153004,123.065609683184,54.5082025661655,15202.0155938146
discolor,31.8697238951485,120.931338056641,54.8552932985908,15185.199155798
discolor,39.6229971829623,126.952079342651,55.6234838627934,15235.4461986658
discolor,42.8205862183707,121.417928038832,54.5069867982134,15167.9149088385
discolor,57.0371768523485,115.148761691027,53.3616247741297,14857.5070536816
discolor,69.9585382310335,120.779395665793,54.4790271680239,15324.5721396461
discolor,75.0032229665334,119.847167840019,55.7778307716421,15243.5226888279
discolor,34.6814710015783,125.093807105436,55.4898088493223,15021.7253084927
discolor,42.5302876527094,126.295524456538,55.2887232194813,15414.1387596839
discolor,39.3657512669928,126.543435058618,54.3154824383094,15080.5908893873
discolor,29.1598327930116,120.801253324897,56.294362901914,15360.1748949194
discolor,66.000249121958,118.80806875136,53.0858139970023,15139.7718382477
discolor,37.5488453377142,124.152138990633,56.3909834100819,15229.5427367832
discolor,42.2366633520739,121.981688680768,56.52567878053,15511.9807080688
discolor,31.9766306269375,121.888008815652,56.5703055393915,15498.9386684645
discolor,74.1193734059796,113.441183412555,53.2869933004975,15487.6466838586
discolor,42.5759687708037,119.008472620889,55.3791043572759,15069.3864559048
discolor,31.9054499109789,122.31821972918,55.8732014614156,15415.1309304919
discolor,71.8295871184001,120.260946840938,52.2202712233473,14717.4117852843
discolor,73.0932580815948,118.095142086056,54.3568902701398,15089.2869828264
discolor,42.5019682048772,127.931189501182,55.9982666778428,15109.9788479514
discolor,69.9554845232853,115.420396448933,53.4376316901184,15065.9170095813
discolor,76.2838020691834,114.069687400793,52.6852952736916,15297.4637865403
discolor,73.0301323586562,119.753910124378,55.6926012383888,15375.186203904
discolor,57.3249899451748,109.529471455302,52.6241192851115,14983.2347260652
discolor,33.5781200938946,125.024693429453,55.9619326363854,15381.4679380061
discolor,65.1336804130613,117.351398345766,53.8144891615486,15054.2836555831
discolor,56.6431442128883,110.779368384296,53.6116048297565,14865.8859688215
discolor,36.1581467838987,123.708086844719,53.7211348226663,15073.3594872132
discolor,67.777404893934,116.303105718919,53.6984301408198,15089.7587704715
discolor,31.2879479595677,122.613501153171,56.11992342245,15262.8447747771
discolor,43.1397475990779,120.279740230961,55.6552169091483,15493.9663417859
discolor,73.0615926553328,120.841015994485,53.4188804134544,14856.5892031389
discolor,71.1705510912033,115.796211289037,53.9049722168636,15124.9510779704
discolor,18.9481586454861,134.175272624529,54.2379250041709,15714.1026673423
discolor,62.8234411204707,110.231182917034,52.8504757985683,14780.656358778
discolor,65.7962077542185,117.78231135283,53.0239077142627,15189.0458561755
discolor,35.1816649014957,125.310213707216,55.6536268080042,15109.9728620505
discolor,71.446451024597,115.168867250682,52.1801741668733,14846.1993879599
discolor,71.2974848539522,117.59147387281,53.096443332503,14747.0804760078
discolor,37.1156450234361,126.323462682321,55.3940837794778,15244.6892737566
dispar,37.7388669867685,93.013034431861,42.0101991891347,14643.9959180084
dispar,36.0261831862653,87.8276955426422,41.1389709746846,14587.5893609695
dispar,48.5130148693833,83.8554315960418,41.4752231142953,14409.1145421991
dispar,77.8853210299706,141.479239915779,46.2516017111907,14722.1989708026
dispar,35.0464945577536,80.2135813387925,43.9885532020541,14710.1703237145
dispar,68.6474417437696,134.683617158809,48.384797417247,14345.0249433049
dispar,40.8812535204057,76.4437857209259,41.6699349913454,14709.6652576485
dispar,48.1171986866654,88.5814381172563,39.7870926378662,14193.6482086953
dispar,41.6067417605221,79.1609788296663,42.2037489102659,14382.1869931703
dispar,34.7793903594742,79.9220140739151,43.0810076707886,15009.9189664063
dispar,39.2387949036368,81.3778368432079,42.1981497667341,14467.8093410459
dispar,35.6295542598458,83.0602721508509,43.0880754104985,15049.3852348157
dispar,79.0444074193992,135.900430657895,46.3780164413192,14503.1439223726
dispar,32.7697765051978,77.9738529821443,44.0258809520261,14979.1651220558
dispar,29.7405345285259,78.9986421213176,40.4147291002609,14596.4976371507
dispar,77.887860658342,140.014735438607,48.5294784169038,15038.2439395512
dispar,70.5154954581285,136.314670646215,48.115535676782,14897.4469335638
dispar,72.8346079289939,146.736002252238,48.4515375379628,15156.517768252
dispar,81.9483222319808,143.938675931267,46.286349901668,14627.0425421433
dispar,39.2362000277609,87.4141877182555,42.2090983961207,14768.2192502577
dispar,31.9233442468486,85.560528405621,41.5768251598432,15172.6455192173
dispar,79.6629138709733,150.352019368223,46.7601356006729,15112.9724749729
dispar,77.1588387298519,147.443927804459,48.6041847128432,14676.7984010156
dispar,34.7408223908402,92.3486173125522,44.1480468030637,14803.4520162007
dispar,29.8271181225782,88.4661863617784,41.6077645856564,14851.995511916
dispar,72.5429001244398,136.912015766917,49.500992333197,14513.7378594972
dispar,31.3808147208185,78.2056580666836,43.5933326963455,14723.8716364796
dispar,47.7916480371699,88.4670964367654,41.8370873036734,14336.6188807244
dispar,72.3034373116988,146.66780432738,45.5650033086856,14803.8155214651
dispar,28.8613372973926,81.2551901962787,42.1461757864526,14594.0537819447
dispar,44.8453595521607,86.4639360123884,39.257936412406,14252.831969192
dispar,40.4852365641931,84.4456048861333,40.2912837325153,14206.497002427
dispar,73.5913575606199,138.153246859375,45.0875287383621,14751.2553348935
dispar,82.647210485902,140.001997435211,48.3135499086261,14896.8482966903
dispar,77.4865059302311,148.126838472496,46.250667864667,14758.962464654
dispar,37.7460640337717,94.4116508168125,41.825474932108,15000.3575903156
dispar,74.1610858024303,150.5552357438,48.1489918821165,14930.2524218099
dispar,72.6030687969769,151.334639828132,47.7247118516803,15157.3848810922
dispar,74.5936475915746,143.049566067619,47.7359385392356,14780.2603572229
dispar,73.0146928194071,138.934001140801,44.4391379858968,15110.9249952137
dispar,32.2223807458593,91.0097917456806,41.2192864151361,14855.3414638144
dispar,74.4848124683398,134.15918036348,48.9187606967174,14377.8370305198
dispar,42.1142208638376,85.6172134948602,39.3145460127744,14509.6882415275
dispar,40.0918512976437,92.9044177197572,42.4805181536228,14448.3401319841
dispar,37.4229508591039,92.3274027900602,42.4542909242685,14521.8495511867
dispar,41.6035333350343,82.5989321064407,42.2402155516567,14667.7832546387
dispar,37.7941572730594,78.6834695649236,42.016194743349,14756.6705108099
dispar,69.9107556805261,134.05111485614,47.6529036262033,14841.399304045
dispar,35.9069144024909,85.9034857850893,43.0978568784962,15102.6543173892
dispar,36.9810699672386,86.0185248980185,42.9519608251745,14921.2910079042
dispar,34.5366789230125,93.4953740338184,43.3995637143066,14955.3815319958
dispar,31.9287847723002,91.8071694178413,42.4291759458866,14698.1468533511
dispar,73.2842536771083,133.927342503381,46.7425900923211,14779.7467153577
dispar,40.2701593485951,87.2882921779645,42.1502005681776,14545.4960584602
dispar,38.9787031481087,84.6026157242026,41.0868731901178,14881.9390705196
dispar,74.5936475915746,143.049566067619,47.7359385392356,14780.2603572229
dispar,80.1084246308726,140.622250992433,47.2364254116564,15095.9023311785
dispar,36.9340861136256,88.0227695116332,41.6475404237453,14922.6209644342
dispar,71.5767287099565,148.899642240975,45.6474692657023,14915.9500848343
dispar,37.2714735390848,83.5385574198993,43.9316094883509,15033.9418759457
dispar,38.5853560450698,88.3037407997172,39.9931701514063,14434.7178286669
dispar,76.4059982128387,142.588631587308,46.4805178112706,15092.0734582783
dispar,36.3886161621671,93.8652978293248,42.7736660839826,15147.9747568186
dispar,32.6456651934738,84.1581072260595,43.6671818154849,15058.0833140505
dispar,33.477720883226,89.5519645598449,43.4667777025625,14772.6397329863
dispar,28.2337681681634,87.8819311872791,42.42851335415,14615.3764514142
dispar,36.4326380589089,85.3172446079831,42.8638502075656,14579.0878165298
dispar,78.589844748148,148.916008903632,46.7082319492544,15141.4954909317
dispar,35.7075725140598,83.7452232404674,39.5042302980042,14413.1580614301
dispar,31.9383896423536,84.4405381887246,41.1999403524063,15136.3331281713
dispar,77.5293399160685,132.457443318465,49.0604637465856,14887.198079918
dispar,34.602482294033,80.4247450990546,42.9337089655952,14729.1468986353
dispar,35.187728416201,88.4880521699436,41.424480888527,14347.9121396162
dispar,70.9803768937699,135.642186238314,45.0778046385557,14482.6051024238
dispar,76.6015567561147,145.905642168503,46.30598007403,14733.1841864041
dispar,76.0502797586425,143.300690593823,47.469310907357,14951.2315951218
dispar,79.1024747559184,145.391803566335,48.769700909641,14771.2151269166
dispar,76.9363906938969,147.196354752564,45.2248190416255,14767.5742747097
dispar,49.050270333998,84.587792852468,42.0378352900869,14225.2351955491
dispar,77.6368926100808,145.657846855072,48.2393255132697,14838.4345708009
dispar,35.4443594289834,92.3275309456521,42.9398390656477,14710.0264226544
dispar,44.2242076158251,88.7341966858772,40.4302565742629,14404.8965720868
dispar,32.3959687298043,88.9260989075247,43.6860022916742,14592.5162289828
dispar,77.770799818191,146.753051500334,45.6840550969163,14576.3620571148
dispar,80.083558557782,135.069622734301,47.9021764022652,15096.7025062374
