longitude,latitude,domains
-61.660278,-0.660278,out
-39.825833,-12.869167,out
-67.8230556,-14.6644444,out
-60.5166667,5.7,out
-63.4038889,7.1888889,out
-58.278672,-13.012702,out
-62.060225,-11.242733,out
-41.385,-12.462,out
-56.9466,-16.067494,out
-41.55,-12.516667,out
-41.298611,-13.684167,out
-35.754042,-7.061739,out
-41.766667,-12.75,out
-49.548675,-20.695188,out
-56.08333,-22.66666,AF
-54.7597,-18.5069,out
-55.655237,-15.354457,out
-59.284928,4.785284,out
-58.6167,1.65,out
-59.9667,4.83333,out
-45.696566,-17.96304,out
-47.714667,-15.845927,out
-60.06666667,5.45,out
-64.372778,-8.659167,out
-65.51,4.55,out
-52.180716,-15.286299,out
-52.366667,2.883333,out
-65.9363889,5.7919444,out
-54.431668,-0.918121,out
-59.25,2.08333,out
-40.487184,-11.338049,out
-75.5819445,6.2697223,out
-62.790974,6.646263,out
-67.0833333,-15.5,out
-48.1666667,-15.55,out
-79,-4.00777,out
-55.1667,5.53333,out
-61.05,5.31666,out
-63.05,7.53333,out
-48.539744,-16.321144,out
-61.0288889,1.6255556,out
-47.96698,-23.577422,out
-43.529081,-18.180754,out
-35.467489,-7.621603,out
-39.39779,-7.353256,out
-79.6189,21.8706,out
-41.713831,-4.104647,out
-63.49423,-8.4941,out
-56.639259,-9.383073,out
-37.15,-8.555555,out
-45.311667,-15.345,out
-60.73333333,5.8,out
-61.156816,4.398443,out
-43.531352,-18.110902,out
-47.141945,-19.236,out
-39.717,-7.48227,out
-72.230084,7.833173,out
-62.69778,8.423703,out
-69.3011,9.6092,out
-61.116667,-13.233333,out
-49.055967,-22.486467,out
-67.348678,4.224528,out
-56.482222,-10.373889,out
-65.25,-10.733333,out
-63.41666,-17.68333,out
-63.53333,-17.45,out
-78.58333,-3.41666,out
-55.9833333,-22.6666667,AF
-50.588889,-6.594444,out
-51.455833,-1.736944,out
-44.009133,-19.861324,out
-76.594928,3.158125,out
-49.596111,-19.422778,out
-48.863056,-15.907222,out
-75.2497,-10.9497,out
-62.103694,1.360611,out
-56.783333,-14.216667,out
-49.023017,-23.025545,out
-52.65,-0.666667,out
-53.357865,-17.19664,out
-54.696631,-17.507971,out
-54.483333,-19.219167,out
-61.75,3.75,out
-84.042,12.167,out
-49.166667,-12.516667,out
-45.453889,-11.878333,out
-40.490556,-12.318611,out
-72.160028,4.348688,out
-51.03333,-16.38333,out
-60.36527778,6.343194444,out
-60.63680556,5.686972222,out
-59.96312,-3.162612,out
-54.709954,-20.340597,out
-50.418457,-24.500579,out
-59.803611,-8.364004,out
-46.325746,-20.626913,out
-42.412365,-17.156857,out
-46.449444,-14.556667,out
-52.7,4.0917,out
-40.6,-11.416667,out
-58.216361,-9.864336,out
-55.536113,-11.025764,out
-41.666667,-13.4,out
-58.825403,-11.463674,out
-43.865913,-16.720792,out
-52.716667,-16.305556,out
-54.91666,-9.58333,out
-46.705824,-20.356027,out
-43.045191,-16.575165,out
-39.468056,-7.411667,out
-39.186944,-7.474722,out
-61.5609,-8.5748,out
-57.370217,-9.204875,out
-35.399444,-6.074722,out
-40.5,-13.5,out
-40.348056,-10.666389,out
-60.604019,3.153936,out
-50.69104,-11.146803,out
-51.261381,-11.645024,out
-56.06469,-10.258125,out
-56.383333,-10.75,out
-55.942285,-14.320767,out
-56.417308,-12.376519,out
-56.270783,-12.451177,out
-56.33,-13.46,out
-56.54,-13.766666,out
-59.3,-10.316667,out
-54.833333,-14.816667,out
-47.144009,-20.53058,out
-52.078611,-17.97,out
-48.768026,-15.842324,out
-52.9375,-17.756389,out
-48.563921,-15.687956,out
-50.314749,-22.55194,out
-52.081671,-12.624001,out
-52.403381,-12.68387,out
-63.55,6.36,out
-72.277109,-12.673944,out
-47.7,-9.7,out
-72.7552778,5.0186111,out
-49.730601,-22.722271,out
-56.252778,-15.75,out
-55.7875,-20.471667,out
-50.2975,-6.015278,out
-48.438483,-18.888321,out
-48.533334,-17.8,out
-48.383333,-13.95,out
-47.545,-16.8136111,out
-76.507306,-6.42434,out
-35.712294,-6.965073,out
-59.919056,-14.489667,out
-55.598055,-10.96924,out
-75.71666,7.11666,out
-41.812222,-13.970833,out
-60.1301587,-3.1852354,out
-39.317469,-7.353366,out
-42.551111,-14.695,out
-65.8333,4.41667,out
-61.11666,5.16666,out
-48.8919,-15.7061,out
-62.934528,-0.969034,out
-41.8325,-13.131111,out
-58.36666667,2.333333333,out
-67.33,5.8,out
-61.67,5.63,out
-41.7703,-12.4186,out
-54.975402,-8.976937,out
-61.58333,4.5,out
-61.35,5.77,out
-43.539044,-19.292779,out
-42.816667,-16.533333,out
-55.944934,-2.994345,out
-43.925669,-18.584502,out
-50.441667,-16.321944,out
-36.475833,-9.098056,out
-50.148753,-6.064921,out
-42.45,-16.25,out
-43.857064,-16.956734,out
-54.133333,-10.45,out
-59.0666,4.08332,out
-63.9166667,6.1333333,out
-75.4583333,-9.9083333,out
-51.5,-11.5,out
-58.8242,4.63528,out
-54.23,2.75,out
-60.08333,2.31666,out
-65.6667,3.41667,out
-72.83333,9.1,out
-61.16666,5.32,out
-59.727778,-2.407222,out
-60.162583,-2.576472,out
-65.451944,-9.634444,out
-64.451944,-9.634444,out
-59.983124,-3.033857,out
-61.003765,3.446754,out
-63.7575,6.36,out
-63.116667,-9.166667,out
-78.9633611,-4.11025,out
-75.05,-10.5,out
-75.2803,-9.9197,out
-60.745,2.836944,out
-60.655801,2.903905,out
-47.740774,-21.568279,out
-48.623349,-23.135668,out
-55.398335,-7.094598,out
-63.3753,6.3517,out
-48.27,-10.08,out
-47.446389,-10.651111,out
-48,-16.03,out
-47.792477,-15.806102,out
-61.096734,1.689186,out
-46.450723,-20.178945,out
-63.940409,-8.836115,out
-44.40354,-19.260086,out
-52.924757,-18.651313,out
-61.111917,3.511805,out
-54.498604,-20.910855,out
-53.114246,-0.524903,out
-44.477803,-6.410516,out
-59.412584,-11.949629,out
-48.625,-17.7417,out
-47.899444,-15.661111,out
-47.6,-21.633333,out
-61.4753,-8.5344,out
-61.252309,-5.802174,out
-59.35,3.66667,out
-56.525433,-14.253493,out
-43.478109,-18.036992,out
-50.31723,-22.638882,out
-47.698858,-19.134813,out
-48.016667,-15.916667,out
-65.18911,7.413862,out
-63.391789,7.466954,out
-58.7042,5.19417,out
-59.8333,4.96667,out
-60.3,6.18333,out
-59.08,5.3,out
-36.575833,-9.518611,out
-61.322118,7.391248,out
-56.449,-1.69426,out
-65.8,4.5,out
-52.36666667,4.3,out
-60.093611,-2.383333,out
-59.096951,-2.900819,out
-70.2339,1.20659,out
-66.85,3.25,out
-56.339316,-1.594947,out
-66.95,2,out
-64.3333,-12.4333,out
-69.185313,0.612095,out
-64.3667,4.05,out
-59.94,-12.42,out
-60.830015,-4.274491,out
-64.526667,-9.132778,out
-63.457689,-8.751811,out
-73.4123,-3.79253,out
-61.980556,-10.006944,out
-66.25,-11.03,out
-61.7425,1.2822,out
-61.11628,1.841399,out
-61.2709,-5.0126,out
-60.9794,-1.345,out
-60.656389,1.384444,out
-61.104167,-4.903611,out
-52.916667,-0.916667,out
-52.02,4.03,out
-53.25,3.66,out
-61.16,5,out
-64.82885,7.623698,out
-59.85,-2.383333,out
-68.6567,-9.0658,out
-51.7671061,0.6108454,out
-57.165527,-1.150785,out
-58.85,4,out
-49.7136,-3.9565,out
-59.917827,-2.04264,out
-61.25,-1.75,out
-52.06666,1.05,out
-76.08,-0.87,out
-83.67707,9.889808,out
-78.517062,-5.632102,out
-76.262426,-9.95186,out
-76.117969,-5.896985,out
-71.429458,7.177449,out
-51.930282,-3.123221,out
-37.272575,-9.762544,out
-58.97361111,2.911111111,out
-67.987208,-11.472853,out
-65.666243,-16.711046,out
-55.11666667,4.88333333,out
-60.878849,1.2972629,out
-64.9332,7.01388,out
-56.133935,4.677366,out
-35.46,-7.74,out
-63.78333,6.05,out
-51.986389,-18.547778,out
-51.81666667,-17.0566,out
-69.083067,9.682245,out
-44.960472,-8.876361,out
-55.003507,-19.435544,out
-44.313333,-18.691667,out
-48.330247,-22.718336,out
-44.863039,-18.307309,out
-49.388889,-22.670556,out
-65.33333,4.96666,out
-49.157276,-22.430413,out
-40.318333,-10.543333,out
-52.636044,-21.797473,out
-48.980458,-22.469702,out
-61.689352,3.387506,out
-72.48333,10,out
-64.2333333,6.7,out
-68.2,-13.6666667,out
-45.588611,-11.163333,out
-55.679706,-10.81943,out
-46.983322,-22.616482,AF
-88.486488,16.366911,out
-43.641138,-19.444871,out
-51.733333,-17.083333,out
-51.666667,-17.983333,out
-61.86611,-16.59611,out
-54.56911,-18.130999,out
-47.824675,-14.174667,out
-47.938333,-19.375,out
-48.631667,-18.657222,out
-60.75422,3.29104,out
-51.783215,-20.742982,out
-61.25,-13.544444,out
-47.071557,-21.771873,out
-66.5,-14.5,out
-46.956794,-21.603138,out
-56.237683,-15.374414,out
-70.45959,8.522995,out
-46.166667,-16.35,out
-36.392222,-8.2075,out
-46.904722,-18.970556,out
-47.529472,-11.147083,out
-48.088123,-16.009153,out
-52.425824,-21.686624,out
-47.905833,-14.235278,out
-46.4688,-10.5698,out
-49.014262,-22.343709,out
-60.73,5.1,out
-50.5,-10.416667,out
-51.111901,0.125904,out
-54.891666,-19.620277,out
-55.333333,-17.833333,out
-63.333333,0.816667,out
-47.616667,-9.416667,out
-60.6167,6.06667,out
-48.987748,-8.533265,out
-48.085695,-21.712218,out
-48.514385,-10.694418,out
-43.576563,-19.379224,out
-49.783333,-20.483333,out
-56.281322,-4.420399,out
-51.578889,-17.075556,out
-43.928611,-17.9825,out
-39.289651,-7.596272,out
-40.260833,-10.432222,out
-54.216667,-10.433333,out
-58.366115,-10.360046,out
-48.526111,-23.301944,out
-49.360382,-24.21272,out
-51.714444,-17.881389,out
-49.178426,-22.784884,out
-63.31,6.36,out
-61.3667,5.05,out
-56.95,-10.033333,out
-48.038045,-22.26488,out
-47.288889,-21.469444,out
-67.1667,6.4,out
-46.283333,-13.833333,out
-46.071388,-11.438888,out
-45.783333,-15.15,out
-66.744021,10.013791,out
-60.376077,-3.858446,out
-68.4514,-15.0103,out
-67.6608333,-14.6258334,out
-73.29447,-4.314206,out
-73.334364,-3.627688,out
-43.941559,-16.67449,out
-48.383889,-16.460556,out
-47.70192,-14.1167,out
-60.625464,-2.617747,out
-47.806111,-16.454722,out
-47.623044,-14.040967,out
-47.666667,-16.75,out
-43.883056,-18.309722,out
-48.25,-13.85,out
-64.759028,-3.4496,out
-49.8258036,-0.9555302,out
-59.440202,-1.245011,out
-57.3154163,-0.2000522,out
-60.541042,1.708787,out
-51.316667,3.6,out
-61.86407,-10.817975,out
-64.779611,-7.241112,out
-50.561847,-17.541506,out
-58.241031,-2.791802,out
-50.185169,-5.592107,out
-54.75,-8.75,out
-52.88333,-5.23333,out
-65.17725,-8.025306,out
-56.45,1.7,out
-52.006156,0.888727,out
-56.384887,-1.667384,out
-55.333333,-11.916667,out
-60.221731,-4.271036,out
-61.9891,-5.31237,out
-59.583333,-2.016667,out
-59.321524,-11.817083,out
-63.992222,-8.973056,out
-54.9395,-9.272111,out
-70.5061111,-9.4894444,out
-60.534111,-2.660556,out
-63.730299,-8.137223,out
-61,1.28,out
-65.15,-10.933333,out
-59.5821,-2.56028,out
-52.378662,-11.749486,out
-59.785556,-2.441667,out
-63.974945,-8.448422,out
-59.251207,-1.804192,out
-67.85,-14.15,out
-55.501667,-11.836667,out
-57.91666,-4.75,out
-60.058617,-3.010999,out
-59.961932,-15.014226,out
-55.2175,-10.889444,out
-55.594167,-11.873056,out
-51.861866,-2.562258,out
-55.779167,-11.709167,out
-50.053815,-6.074133,out
-58.413217,-15.065209,out
-60.037345,-12.513322,out
-54.902012,-3.445317,out
-55.0967,-13.0112,out
-65.066667,-10.95,out
-60.299722,-12.78,out
-60.1220584,-1.8344891,out
-61.2977457,-4.7243162,out
-57.833333,-4.583333,out
-67.67,3.92,out
-64.8167,4.98333,out
-65.1833,2.5,out
-67.0667,1.93333,out
-76.4333333,-0.85,out
-91.964524,16.287793,out
-76.48,-0.68,out
-54.928611,-3.052778,out
-78.66666,-4.3,out
-89.140056,15.402544,out
-52.34,3.17,out
-51.392222,-1.766667,out
-77,-0.4166667,out
-77.5666667,-0.7166667,out
-63.05,3.416667,out
-72.70611,5.29416,out
-47.123889,-12.621944,out
-54.422299,-20.162859,out
-43.388915,-17.931261,out
-43.804645,-19.694362,out
-46.372728,-20.251208,out
-44.227778,-17.911389,out
-46.930614,-20.925297,out
-54.875,-18.204917,out
-44.4308,-18.7564,out
-41.3,-13.583333,out
-42,-13.516667,out
-44.195774,-17.853814,out
-47.65,-16.033333,out
-47.67,-15.67,out
-48.63722,-14.822109,out
-38.44,-9.983056,out
-47.340471,-16.475753,out
-55.831417,-15.407306,out
-47.864404,-15.763425,out
-47.7019,-11.6938,out
-48.16112,-16.24834,out
-52.983889,-18.687222,out
-47.933333,-15.883333,out
-48.707018,-17.811778,out
-58.1,-14.333333,out
-43.654547,-19.357252,out
-46.485463,-20.722786,out
-48.6,-13.8,out
-46.840782,-11.615405,out
-44.97,-4.43,out
-57.25469,-14.759703,out
-55.436389,-11.030556,out
-50.116667,-15.9,out
-56.202364,-15.58664,out
-46.667222,-13.028333,out
-49.934444,-6.333056,out
-48.616667,-3.416667,out
-54.695464,-19.388505,out
-49.247433,-8.366426,out
-49.134011,-5.416365,out
-48.4425,-15.200556,out
-50.342778,-8.8587222,out
-59.098236,-10.26278,out
-48.355,-13.839722,out
-47.34333,-16.22111,out
-44.299167,-14.704444,out
-59.0667,4.15,out
-61.416667,2.9,out
-48.880093,-16.340099,out
-46.017882,-19.732069,out
-52.009,-15.845,out
-64.644248,3.033507,out
-71.4922,4.658539,out
-64.25,2.7,out
-44.009513,-16.872649,out
-43.413677,-4.891503,out
-60.5333,4.63333,out
-50.071538,-8.047616,out
-47.243333,-7.857778,out
-47.750278,-6.764722,out
-49.259167,-16.844444,out
-48.135278,-13.395278,out
-57.5833,5.6,out
-45.22914,-19.742911,out
-47.454167,-13.71175,out
-48.481869,-16.098532,out
-55,-14.966667,out
-55.067,-14.75,out
-55.533333,-1.583333,out
-48.36667,-14.16667,out
-54.583333,-9.583333,out
-59.904816,-2.434182,out
-60.014059,-2.192849,out
-76.366667,-0.833333,out
-76.966667,-3.966667,out
-63.328,-0.837,out
-65.13077,-0.2091,out
-68.7,-3.46666,out
-63.3745909,0.9016571,out
-63.547508,-7.494453,out
-59.86086,-2.729708,out
-55.219722,-9.332,out
-61.811111,-1.951944,out
-70.632789,18.881763,out
-74.5806,-9.4697,out
-65.862833,3.150051,out
-76.3161,6.4722,out
-73.75,-4.92,out
-63.585004,-0.613313,out
-65.5667,2.16667,out
-52.2681,-13.5522,out
-73.73,-7.5,out
-65.9667,2.78333,out
-63.3703,-7.96072,out
-71.3642,-12.9047,out
-75.05,-10.71,out
-73.5833,-4.48333,out
-73.67,-4.9,out
-72.2908,-12.7636,out
-72.149385,10.311331,out
-72.55,-12.37,out
-55.955086,2.212175,out
-55.75,-2.33,out
-63.166667,-7.3166667,out
-67.038988,9.954959,out
-60.750687,2.251704,out
-63.857639,-7.890611,out
-51.12,-7.78,out
-63.166667,-7.5,out
-64.5833,3.81667,out
-62,-16.42,out
-61.7482,5.64141,out
-63.12,7.58,out
-68.05,8.95,out
-60.705304,2.959071,out
-56.436734,-14.409066,out
-49.230143,-1.514421,out
-60.891583,3.46903,out
-62,7.26667,out
-64.392359,-6.521665,out
-68.6828,-14.6153,out
-67.7887,-12.9276,out
-60.72,-13.98,out
-74.689825,-11.259752,out
-46.44632,-20.243077,out
-44.039747,-19.000677,out
-46.924944,-22.302671,out
-51.128424,-29.761694,out
-55.576133,-27.284296,AF
-55.058685,-25.573208,AF
-53.663514,-26.258309,AF
-43.68525,-19.181342,out
-43.781061,-18.290703,out
-42.497976,-14.239482,out
-48.192945,-15.974897,out
-46.653611,-20.434444,out
-43.869909,-19.52849,out
-47.946567,-22.519997,out
-47.854722,-21.227222,out
-47.607153,-21.928348,out
-55.272005,-23.991534,AF
-55.618629,-24.247149,AF
-54.718387,-25.504575,AF
-54.544438,-25.621809,AF
-48.035633,-15.561252,out
-53.1725,-13.026111,out
-43.666175,-19.813258,out
-41.891667,-13.014444,out
-59.830217,-13.479054,out
-41.884722,-13.370556,out
-49.4619,-19.2816,out
-47.687824,-22.24218,out
-42.4656,-16.9519,out
-43.768291,-18.808636,out
-51.833051,-30.848876,out
-50.15235,-24.33498,out
-52.431899,-31.815694,out
-55.465492,-30.816213,out
-49.632544,-24.32639,out
-51.224302,-29.70263,out
-48.01666,-21.96666,out
-41.276023,-13.253351,out
-43.886396,-17.402817,out
-48.95,-15.88,out
-44.006663,-19.587923,out
-47.219578,-20.07652,out
-44.4564,-18.3808,out
-47.631321,-14.161744,out
-46.561372,-20.169628,out
-47.246751,-21.303793,AF
-48.034444,-19.674444,out
-43.603638,-19.31615,out
-48.083607,-15.927202,out
-49.5,-15.833333,out
-47.51865,-14.3403,out
-44.357161,-18.464977,out
-43.7215,-18.4293,out
-43.705,-18.182222,out
-50.444841,-1.642148,out
-52.533333,2.95,out
-44.406229,-2.383606,out
-59.323837,-2.942443,out
-59.25326,-2.952711,out
-48.499306,-4.23423,out
-61.72994,-5.122326,out
-62,-0.083333,out
-55.972881,-4.250702,out
-48.162018,-22.814349,out
-48.430153,-1.131146,out
-59.296546,0.854784,out
-67.4333,2.91667,out
-71.29575,1.01264,out
-58.965,1.33278,out
-55.559167,2.765,out
-56.941621,-1.2067814,out
-66.7,4.11667,out
-69.45,-13.2666667,out
-55.183333,5.416667,out
-57.75,-3.383333,out
-59.566667,3.333333,out
-52.5769,-1.1819,out
-66.2275,1.57194,out
-56.833333,-1.416667,out
-75.1667,-10.1667,out
-68.753006,0.345391,out
-62.76666,0.30138,out
-59.6838927,-2.69289,out
-60.029715,-3.097687,out
-51.736895,-0.182001,out
-66.8167,1.23333,out
-59.966667,-0.416667,out
-61.510314,-0.582163,out
-58.066667,-3.8,out
-71.95,7.167,out
-60.898097,-12.539156,out
-71.775,7.792,out
-69.28,-12.83,out
-75.3297,-10.41,out
-48.383333,-13.466667,out
-57.2167,5.26667,out
-51.09995,-6.86868,out
-66.76,6.55,out
-51.770058,3.73295,out
-66.84559,-2.774801,out
-57.216667,-0.883333,out
-67.58333,-15.91666,out
-66.14166,5.68333,out
-76.641126,5.694912,out
-65.044167,-9.542778,out
-64.810681,-9.156481,out
-67.616805,-8.294745,out
-58.6392,6.392619,out
-63.218995,-11.900484,out
-46.379602,-20.879344,AF
-49,-22,out
-61.81333,-16.76861,out
-78.83333,-4.91666,out
-53.416766,-13.018486,out
-68.7,-12.5666667,out
-63.68472,-17.45138,out
-42.353889,-13.974722,out
-63.00046,-8.00035,out
-48.903855,-15.043613,out
-47.677574,-18.046231,out
-88.448289,16.784325,out
-51.595106,0.926847,out
-45.857564,-15.233974,out
-48.060458,-22.752446,out
-60.244452,-12.719034,out
-60.822026,-13.16987,out
-60.163278,4.609399,out
-48.407655,-22.943443,out
-79.084537,-5.005,out
-67.942452,-15.539926,out
-48.192037,-1.982076,out
-45.868208,-20.488592,out
-48.424447,-17.784788,out
-48.178951,-16.322827,out
-44.299369,-19.333336,out
-48.902735,-22.49901,out
-56.496145,-1.353757,out
-60.823376,2.831614,out
-54.03618,3.648357,out
-68.498309,10.185334,out
-72.405259,10.194192,out
-53.75,3.41667,out
-66.38,6.15,out
-48.516667,-17.9,out
-71.698287,8.006724,out
-46.677362,-19.172913,out
-46.684036,-19.091707,out
-44.267222,-18.109722,out
-56.48249816,-14.51360034,out
-56.63333,-15.1,out
-57.6,-15.2,out
-77.131004,7.801617,out
-59.931389,-14.676944,out
-46.7925,-20.331389,out
-47.75,-8.566667,out
-60.997222,1.402222,out
-54.967428,-9.333985,out
-58.811922,-0.377463,out
-48.079722,-13.770278,out
-63.728056,-18.195,out
-40.508889,-11.171111,out
-51.4025,-0.0922,out
-44.483056,-12.194167,out
-72.48888,-12.61666,out
-65.95,3.1,out
-48.954194,-1.625278,out
-67.8166667,6.9666667,out
-66.5666667,3.6,out
-60.2833,5.7,out
-59.4167,3.06667,out
-57.666667,5.55,out
-50.214384,-24.636041,out
-61.023598,2.151083,out
-38.931806,-4.218056,out
-42.234722,-11.8075,out
-56.787066,-19.64811,out
-50.341694,-9.36449,out
-54.741326,-16.669307,out
-41.166667,-12.683333,out
-41.2375,-12.905,out
-41.866667,-13.45,out
-55.461591,-15.357045,out
-43.227239,-16.409763,out
-49.575271,-15.139575,out
-57.6083333,-19.2591667,out
-59.673187,-15.099987,out
-71.1,6.2780556,out
-59.554682,-6.833333,out
-62.26666,5.91666,out
-61.666667,3.833333,out
-61.61,5.41,out
-61.1,4.88333,out
-50.0002167,-14.0004167,out
-47.74068,-16.75,out
-52.143611,-14.846389,out
-70.739353,18.889615,out
-62.13,-16.08,out
-67.833333,-15.5,out
-67.25,-12.16666,out
-49.728511,-20.549136,out
-48.99564,-15.822284,out
-79.13333,-3.15,out
-48.2017,-17.4636,out
-55.533108,-20.474371,out
-68.2,-15.41666,out
-60.085556,-18.115278,out
-55.784444,-10.897778,out
-89.0158,16.8791,out
-65.73333,3.73333,out
-48.751667,-23.546111,out
-48.35,-9.75,out
-64.345278,-9.421944,out
-51.832289,-3.844178,out
-48.962667,-0.996067,out
-70.02,9.6,out
-72.62,4.2969444,out
-95.079789,17.138548,out
-56.0967,-15.5961,out
-50.171528,-16.06675,out
-50.26917,-16.090556,out
-67.552715,5.630227,out
-59.7856,-13.6633,out
-37.583333,-8.725833,out
-67.16666,-15.5,out
-47.266667,-19.333333,out
-48.15,-22.233333,out
-46.9424,-22.3724,out
-39.898333,-12.756667,out
-40.466667,-11.265833,out
-42.143333,-11.828889,out
-45.406944,-15.4075,out
-50.424444,-10.396944,out
-43.341389,-18.0925,out
-72.21347,-12.71847,out
-56.14625,3.79508,out
-71.7053,7.8336,out
-48.129227,-19.152134,out
-56.406975,-10.387908,out
-46.289722,-13.612222,out
-75.545658,5.917074,out
-60.786111,-2.548056,out
-59.246539,-15.321844,out
-85.4917,12.12,out
-63.62,-18.1175,out
-63.675,-18.1555556,out
-63.5966666,-17.4030556,out
-40.30001,-5.649982,out
-60.88333,-13.65,out
-49.673361,-11.540833,out
-48.147222,-8.364444,out
-52.708142,-0.927967,out
-36,-8.405,out
-50.7903,1.745054,out
-53.183333,-9.883333,out
-60.8,-13.65,out
-53.1736111,-19.0002778,out
-47.966667,-15.8,out
-49.80099,-1.797473,out
-59.867393,-13.34761,out
-53.897813,-19.010834,out
-57.024469,-19.243298,out
-52.955417,-18.920444,out
-54.9694447,-8.7294447,out
-52.3531,-14.6733,out
-52.91,5.05,out
-74.1,2.33333,out
-48.961841,-17.723165,out
-49.3794,-20.8197,AF
-48.039351,-19.085904,out
-46.661742,-20.269152,out
-56.182958,1.093362,out
-69.201811,9.884019,out
-58.3,-14.383333,out
-48.301944,-10.418889,out
-48.099444,-10.451667,out
-46.58,-14.521667,out
-98.057762,20.203217,out
-53.2166667,-17.3,out
-54.8833333,-18.9166667,out
-52.772021,-17.549061,out
-50.149864,-14.34845,out
-60.310682,-14.261345,out
-51.4166667,-18.7,out
-50.640833,-1.828889,out
-76.580975,3.379432,out
-43.950833,-19.100833,out
-45.24722,-6.878611,out
-56.778011,-9.332036,out
-67.71666,-16.15,out
-67.61666,-12.45,out
-48.523917,-23.04875,out
-41.766662,-13.188433,out
-48.964444,-23.185,out
-49.184444,-24.071111,out
-54.53,-9.38,out
-56.977052,-14.257745,out
-56.45,-14.333333,out
-56.364167,-12.623611,out
-56.427778,-12.599167,out
-56.29,-13.51,out
-59.772208,-12.249518,out
-51.159444,-17.174722,out
-52.140833,-18.544167,out
-49.119181,-22.89074,out
-43.8897018432617,-19.6271991729736,out
-45.918722,-20.827716,out
-46.991193,-21.007436,AF
-60.166667,-12.75,out
-67.85,5.33333,out
-45.61159,-20.315804,AF
-49.279193,-14.889585,out
-61.88,8.03,out
-67.8,5.23,out
-58.966667,-4.116667,out
-42.3225,-13.711667,out
-43.690556,-18.331667,out
-49.561944,-19.273,out
-42.576944,-14.757778,out
-43.445578,-16.490719,out
-41.018056,-11.671667,out
-41.234167,-13.397778,out
-41.266667,-12.466667,out
-42.2075,-13.993056,out
-46.082884,-17.944405,out
-66.098861,5.624376,out
-41.3897,-12.5633,out
-42.808333,-15.22,out
-41.216667,-10.35,out
-60.21422222,5.601194444,out
-43.985178,-18.290473,out
-41.288889,-12.241111,out
-61.36667,4.65,out
-41.364722,-10.448056,out
-63.68555,5.73444,out
-48.963889,-15.717778,out
-67.63,3.8,out
-43.775363,-18.978763,out
-75.32888,-10.19472,out
-60.850244,1.420803,out
-61.032775,1.804189,out
-52.693881,5.072174,out
-72.48,9.3,out
-55.753889,-10.980278,out
-68.303056,-10.564444,out
-57.883333,-3.833333,out
-58.84373,-3.073772,out
-63.38333,6.43333,out
-59.58333,3.41666,out
-63.13333,0.8,out
-60.682383,-3.734353,out
-60.042,-2.752459,out
-60.3608,-2.2761,out
-61.783333,-1.4,out
-65.22,2.87,out
-70.8,-13.28333,out
-45.071944,-11.044167,out
-52.23,-14.63,out
-76.554562,3.465575,out
-48.297222,-22.8,out
-60.386053,-12.525622,out
-45.283123,-19.687418,out
-47.4397,-19.8656,out
-48.748004,-22.819429,out
-48.466667,-15.266667,out
-59.942609,3.314355,out
-72.3403,-12.6403,out
-59.9167,4.66667,out
-55.72629,-15.302776,out
-45.006792,-17.400622,out
-61.23,4.92,out
-48.79491,-22.596629,out
-55.423006,-15.834635,out
-63,7.75,out
-47.5,-14.116667,out
-56.129534,2.024871,out
-58.083333,-13.333333,out
-54.615354,-20.413207,out
-47.826229,-22.247868,out
-55.987256,-22.50657,AF
-46.912473,-20.135505,out
-47.94,-15.738056,out
-47.843599,-21.964232,out
-55.0594,-3.39691,out
-56.917593,-10.934298,out
-56.225012,-14.573109,out
-56.18,-12.36,out
-56.254,-12.3557,out
-55.228042,-15.404145,out
-55.1,-15.116667,out
-48.118889,-13.468333,out
-67.6403,5.66389,out
-61.5,5.8,out
-58.7442,4.58667,out
-60.959567,-3.356944,out
-58.6289,5.0325,out
-39.183333,-17.516667,out
-58,5.66667,out
-58.75,5.33333,out
-40.215556,-12.915278,out
-39.05,-16.433333,out
-65.393,-10.7981,out
-59.056933,-6.794219,out
-55.9222,0.433352,out
-62.660088,-10.293751,out
-68.947147,-3.475463,out
-61.4978,-14.5431,out
-66.999755,-0.075666,out
-67.046046,-0.134536,out
-65.083333,-10.716667,out
-60.833333,-14.616667,out
-59.366947,-2.873795,out
-67.1333,5.55,out
-67.179775,0.937796,out
-57.6667,-4.41667,out
-68.158054,-16.477036,out
-67.399204,-8.728669,out
-65.371241,-9.706585,out
-67.441111,-8.451111,out
-59.017,-10.3,out
-63.05,4.05,out
-75.2261,-10.1403,out
-68.223337,-15.308996,out
-77.910138,-5.917844,out
-71.720964,-12.040978,out
-65.55,3.16667,out
-61.2415,1.03834,out
-54.917757,-2.879478,out
-52.0408,3.59028,out
-52.166667,4.333333,out
-58.85,1.4,out
-59.95,5.45,out
-70.764652,-8.282366,out
-54.96,5.45,out
-63.13,6.53,out
-51.776652,-3.129809,out
-49.633333,-3.966667,out
-47.524856,-1.506299,out
-51.799972,-0.133313,out
-56.0147,-2.240779,out
-76.18,0.02,out
-74.75,7.02,out
-73.049722,-8.235833,out
-73.0115,-7.4017,out
-72.7615,-7.3993,out
-73.917272,2.958443,out
-72.395806,-0.602343,out
-73.037315,2.545881,out
-54.100054,-1.78337,out
-52.233333,-1.733333,out
-54.937392,-2.660911,out
-62.6333,8.05,out
-59.645,4.196666667,out
-36.337778,-10.063056,out
